index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
161,164.0 to 164.875,7,"[2, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 1]",9,dMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
162,165.0 to 165.0,2,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",9,dMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
163,166.0 to 166.75,1,"[0, 0, 1, 0, 0, 0, 1, 2, 1, 1, 0, 1]",9,gMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
164,167.0 to 167.75,5,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",3,fMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
165,168.0 to 168.875,6,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",6,b-Major,Piano Sonata K576 ii A major.mid by Mozart.csv
166,169.0 to 169.75,6,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]",6,fMinor,Piano Sonata K576 ii A major.mid by Mozart.csv
167,170.0 to 170.5,4,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",1,gMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
168,171.0 to 171.875,8,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
169,172.0 to 172.75,14,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",6,f#Major,Piano Sonata K576 ii A major.mid by Mozart.csv
170,173.0 to 173.75,6,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",6,b-Major,Piano Sonata K576 ii A major.mid by Mozart.csv
171,174.0 to 174.875,18,"[0, 0, 1, 0, 1, 2, 0, 1, 1, 1, 0, 1]",3,fMinor,Piano Sonata K576 ii A major.mid by Mozart.csv
172,175.0 to 175.5,13,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
173,176.0 to 176.75,1,"[0, 0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 1]",3,gMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
174,177.0 to 177.875,0,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
175,178.0 to 178.875,13,"[3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
176,179.0 to 179.75,2,"[2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",5,fMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
177,180.0 to 180.875,0,"[2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
178,181.0 to 181.75,13,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
179,182.0 to 182.875,2,"[2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",5,fMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
180,183.0 to 183.875,13,"[2, 0, 1, 0, 2, 1, 1, 1, 0, 1, 0, 0]",4,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
181,184.0 to 184.3333333,10,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
182,185.0 to 185.875,6,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
183,186.0 to 186.875,0,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
184,187.0 to 187.75,13,"[3, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
185,188.0 to 188.875,2,"[2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",5,fMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
186,189.0 to 189.875,0,"[2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
187,190.0 to 190.75,13,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
188,191.0 to 191.75,2,"[2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",5,fMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
189,192.0 to 192.875,13,"[2, 0, 1, 0, 2, 1, 1, 1, 0, 1, 0, 0]",4,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
190,193.0 to 193.3333333,10,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
191,194.0 to 194.875,6,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
192,195.0 to 195.875,15,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 1]",4,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
193,196.0 to 196.875,15,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",9,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
194,197.0 to 197.875,18,"[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1]",3,c#Major,Piano Sonata K576 ii A major.mid by Mozart.csv
195,198.0 to 198.875,13,"[2, 0, 0, 0, 2, 1, 0, 1, 0, 1, 0, 1]",4,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
196,199.0 to 199.875,7,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",9,dMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
197,200.0 to 200.625,18,"[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1]",3,c#Major,Piano Sonata K576 ii A major.mid by Mozart.csv
198,201.0 to 201.0,6,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",5,fMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
199,202.0 to 202.0,0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,cMajor,Piano Sonata K576 ii A major.mid by Mozart.csv
