index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
157,161.0 to 161.75,17,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]",3,aMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
158,162.0 to 162.75,14,"[0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0]",1,e-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
159,163.0 to 163.75,11,"[0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]",1,g#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
160,164.0 to 164.875,19,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
161,165.0 to 165.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
162,166.0 to 166.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
163,167.0 to 167.75,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
164,168.0 to 168.75,19,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
165,169.0 to 169.75,19,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
166,170.0 to 170.875,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
167,171.0 to 171.75,7,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
168,172.0 to 172.875,1,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
169,173.0 to 173.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
170,174.0 to 174.75,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
171,175.0 to 175.75,5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
172,176.0 to 176.75,1,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
173,177.0 to 177.75,19,"[1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
174,178.0 to 178.75,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
175,179.0 to 179.75,1,"[0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
176,180.0 to 180.75,16,"[1, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
177,181.0 to 181.75,8,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
178,182.0 to 182.875,13,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
179,183.0 to 183.75,8,"[1, 0, 2, 0, 3, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
180,184.0 to 184.75,7,"[2, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
181,185.0 to 185.75,0,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
182,186.0 to 186.875,0,"[2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
183,187.0 to 187.875,0,"[3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
184,188.0 to 188.75,14,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1]",1,e-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
185,189.0 to 189.875,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
186,190.0 to 190.75,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
187,191.0 to 191.75,5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
188,192.0 to 192.75,1,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
189,193.0 to 193.75,19,"[1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
190,194.0 to 194.75,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
191,195.0 to 195.75,1,"[0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
192,196.0 to 196.75,8,"[2, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
193,197.0 to 197.75,8,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
194,198.0 to 198.875,8,"[0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]",6,aMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
195,199.0 to 199.75,10,"[0, 1, 0, 0, 1, 0, 2, 3, 0, 0, 0, 0]",4,gMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
196,200.0 to 200.75,19,"[0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
197,201.0 to 201.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
198,202.0 to 202.75,12,"[1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
199,203.0 to 203.75,7,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",3,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
200,204.0 to 204.875,10,"[0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
201,205.0 to 205.75,12,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
202,206.0 to 206.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
203,207.0 to 207.75,5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
204,208.0 to 208.75,4,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
205,209.0 to 209.875,8,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
206,210.0 to 210.875,12,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
207,211.0 to 211.875,12,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
208,212.0 to 212.875,1,"[0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
209,213.0 to 213.75,12,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
210,214.0 to 214.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
211,215.0 to 215.75,5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
212,216.0 to 216.75,4,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
213,217.0 to 217.875,8,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
214,218.0 to 218.875,12,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
215,219.0 to 219.875,12,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
216,220.0 to 220.875,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
217,221.0 to 221.875,10,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",5,gMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
218,222.0 to 222.875,10,"[1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0]",4,e-Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
219,223.0 to 223.875,5,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
220,224.0 to 224.75,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
221,225.0 to 225.75,10,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",5,gMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
222,226.0 to 226.75,10,"[1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0]",4,e-Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
223,227.0 to 227.75,5,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
224,228.0 to 228.75,1,"[0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1]",5,e-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
225,229.0 to 229.75,15,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 3]",2,gMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
226,230.0 to 230.75,0,"[2, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
227,231.0 to 231.875,12,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
228,232.0 to 232.0,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
229,233.0 to 233.0,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
230,235.5 to 235.75,9,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
231,236.0 to 236.875,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
232,237.0 to 237.75,10,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
233,238.0 to 238.875,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
234,239.0 to 239.875,0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
235,240.0 to 240.75,6,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 1]",7,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
236,241.0 to 241.75,18,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1]",9,c#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
237,242.0 to 242.875,6,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",8,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
238,243.0 to 243.75,6,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
239,244.0 to 244.75,19,"[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
240,245.0 to 245.75,19,"[1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
241,246.0 to 246.75,1,"[0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
242,247.0 to 247.75,1,"[0, 0, 1, 0, 0, 2, 0, 2, 0, 1, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
243,248.0 to 248.25,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
244,249.375 to 249.875,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",2,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
245,250.0 to 250.0,2,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
246,251.5 to 251.75,9,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
247,252.0 to 252.875,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
248,253.0 to 253.75,0,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
249,254.0 to 254.875,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
250,255.0 to 255.875,8,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
251,256.0 to 256.75,18,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
252,257.0 to 257.75,17,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0]",3,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
253,258.0 to 258.875,3,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",3,c#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
254,259.0 to 259.75,6,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
255,260.0 to 260.75,5,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
256,261.0 to 261.75,2,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",8,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
257,262.0 to 262.875,6,"[0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0]",9,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
258,263.0 to 263.875,19,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
259,264.0 to 264.875,0,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
260,265.0 to 265.75,9,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
261,266.0 to 266.75,11,"[0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
262,267.0 to 267.75,10,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
263,268.0 to 268.75,10,"[0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
264,269.0 to 269.75,6,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
265,270.0 to 270.75,15,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",4,e-Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
266,271.0 to 271.75,19,"[0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
267,272.0 to 272.875,0,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
268,273.0 to 273.75,9,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
269,274.0 to 274.75,11,"[0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
270,275.0 to 275.75,10,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
271,276.0 to 276.75,10,"[0, 0, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
272,277.0 to 277.75,6,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
273,278.0 to 278.75,15,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",4,e-Minor,Piano Sonata K372a i Bb major.mid by Mozart.csv
274,279.0 to 279.75,19,"[0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
275,280.0 to 280.875,13,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
276,281.0 to 281.75,13,"[2, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
277,282.0 to 282.0,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
278,283.5 to 283.75,9,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
279,284.0 to 284.875,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
280,285.0 to 285.75,10,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
281,286.0 to 286.875,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
282,287.0 to 287.875,9,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
283,288.0 to 288.375,6,"[0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2]",9,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
284,290.0 to 290.875,6,"[0, 0, 2, 0, 1, 2, 0, 0, 1, 0, 0, 1]",9,b-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
285,291.0 to 291.75,2,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",2,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
286,292.0 to 292.75,4,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
287,293.0 to 293.75,3,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]",8,c#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
288,294.0 to 294.75,7,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
289,295.0 to 295.75,6,"[0, 0, 2, 0, 2, 2, 0, 0, 2, 0, 0, 0]",9,c#Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
290,296.0 to 296.0,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
291,297.0 to 297.0,8,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
292,298.5 to 298.5,9,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
293,299.0 to 299.625,4,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
294,300.0 to 300.75,16,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
295,301.0 to 301.875,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
296,302.0 to 302.875,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
297,303.0 to 303.625,16,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
298,304.0 to 304.75,4,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
299,305.0 to 305.875,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
300,306.0 to 306.875,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
301,307.0 to 307.625,5,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,fMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
302,308.0 to 308.75,9,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
303,309.0 to 309.875,10,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
304,310.0 to 310.75,8,"[1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 1]",6,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
305,311.0 to 311.875,2,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
306,312.0 to 312.75,5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
307,313.0 to 313.75,7,"[0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
308,314.0 to 314.875,2,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
309,315.0 to 315.75,16,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
310,316.0 to 316.75,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
311,317.0 to 317.75,19,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
312,318.0 to 318.875,12,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
313,319.0 to 319.75,2,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",2,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
314,320.0 to 320.75,7,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",3,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
315,321.0 to 321.875,7,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0]",7,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
316,322.0 to 322.875,2,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
317,323.0 to 323.75,16,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",2,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
