index,offsetRange,CentroidLabelIndex_entireUnits,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
159,160.0 to 160.875,5,"[1, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 2]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
160,161.0 to 161.875,6,"[1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 2]",9,b-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
161,162.0 to 162.875,0,"[3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",4,e-Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
162,163.0 to 163.875,0,"[4, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",4,e-Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
163,164.0 to 164.875,5,"[1, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 2]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
164,165.0 to 165.875,19,"[1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 2]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
165,166.0 to 166.875,15,"[2, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",4,e-Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
166,167.0 to 167.875,19,"[1, 0, 2, 1, 0, 2, 0, 2, 0, 0, 0, 1]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
167,168.0 to 168.875,11,"[2, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1]",4,e-Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
168,169.0 to 169.875,3,"[1, 0, 1, 1, 0, 2, 0, 1, 2, 0, 1, 0]",8,g#Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
169,170.0 to 170.875,11,"[0, 0, 1, 2, 0, 1, 0, 2, 1, 0, 1, 0]",8,e-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
170,171.0 to 171.875,3,"[0, 0, 1, 1, 0, 2, 0, 1, 2, 0, 2, 0]",8,b-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
171,172.0 to 172.875,11,"[0, 0, 1, 2, 0, 2, 0, 2, 2, 0, 2, 0]",8,e-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
172,173.0 to 173.875,7,"[2, 0, 1, 1, 0, 0, 1, 1, 0, 2, 1, 0]",0,dMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
173,174.0 to 174.875,16,"[1, 0, 1, 0, 0, 0, 1, 2, 0, 1, 1, 0]",0,b-Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
174,175.0 to 175.875,7,"[2, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0]",0,e-Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
175,176.0 to 176.875,5,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
176,177.0 to 177.875,2,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 1]",0,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
177,178.0 to 178.875,1,"[0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 1, 1]",8,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
178,179.0 to 179.875,11,"[1, 1, 0, 2, 1, 0, 0, 2, 0, 0, 1, 0]",8,e-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
179,180.0 to 180.875,3,"[1, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0]",6,g#Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
180,181.0 to 181.875,11,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]",8,e-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
181,182.0 to 182.875,6,"[0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 2, 0]",9,b-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
182,183.0 to 183.875,11,"[1, 0, 0, 3, 0, 1, 0, 3, 0, 0, 3, 0]",8,e-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
183,184.0 to 184.875,14,"[0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 3, 0]",1,b-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
184,185.0 to 185.875,11,"[0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 2, 0]",8,e-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
185,186.0 to 186.5,14,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0]",1,b-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
186,188.0 to 188.875,11,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",3,c#Major,Piano Sonata K576 iii D major.mid by Mozart.csv
187,189.0 to 189.5,11,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1,g#Major,Piano Sonata K576 iii D major.mid by Mozart.csv
188,190.0 to 190.875,3,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",3,g#Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
189,191.0 to 191.5,6,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1,b-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
190,192.0 to 192.875,9,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
191,193.0 to 193.5,9,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
192,194.0 to 194.75,14,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0]",1,b-Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
193,195.0 to 195.5,9,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
194,196.0 to 196.875,10,"[1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 1, 0]",8,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
195,197.0 to 197.875,18,"[1, 1, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
196,198.0 to 198.875,14,"[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",3,f#Major,Piano Sonata K576 iii D major.mid by Mozart.csv
197,199.0 to 199.875,10,"[0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 1, 0]",8,e-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
198,200.0 to 200.875,14,"[1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
199,201.0 to 201.875,10,"[0, 0, 0, 0, 1, 2, 0, 2, 1, 0, 1, 0]",8,b-Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
200,202.0 to 202.875,2,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 2, 1, 0]",0,dMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
201,203.0 to 203.875,7,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 2, 1, 0]",0,dMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
202,204.0 to 204.875,17,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
203,205.0 to 205.5,16,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
204,206.0 to 206.875,3,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",1,dMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
205,207.0 to 207.5,5,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",3,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
206,208.0 to 208.875,7,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]",0,dMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
207,209.0 to 209.625,16,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",0,dMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
208,210.0 to 210.875,11,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]",3,bMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
209,211.0 to 211.875,17,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",3,bMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
210,212.0 to 212.875,2,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1]",3,eMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
211,213.0 to 213.625,4,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",3,eMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
212,214.0 to 214.9166667,2,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1]",3,cMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
213,215.0 to 215.875,2,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0]",4,cMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
214,216.0 to 216.875,18,"[0, 0, 2, 0, 0, 3, 0, 1, 0, 1, 0, 0]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
215,217.0 to 217.875,18,"[0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 0, 0]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
216,218.0 to 218.875,19,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
217,219.0 to 219.875,1,"[0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 2]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
218,220.0 to 220.875,13,"[2, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
219,221.0 to 221.875,13,"[1, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
220,222.0 to 222.875,18,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
221,223.0 to 223.875,18,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
222,224.0 to 224.875,18,"[0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 1, 0]",6,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
223,225.0 to 225.875,16,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
224,226.0 to 226.875,19,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 3]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
225,227.0 to 227.875,13,"[3, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
226,228.0 to 228.875,1,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 3]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
227,229.0 to 229.875,13,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
228,230.0 to 230.75,1,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
229,232.0 to 232.875,12,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
230,233.0 to 233.5,4,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",3,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
231,234.0 to 234.875,6,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
232,235.0 to 235.5,4,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
233,236.0 to 236.875,12,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
234,237.0 to 237.5,12,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
235,238.0 to 238.8333333,9,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",3,gMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
236,239.0 to 239.5,12,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,aMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
237,240.0 to 240.875,6,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
238,241.0 to 241.625,6,"[0, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
239,242.0 to 242.5,14,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",3,f#Major,Piano Sonata K576 iii D major.mid by Mozart.csv
240,243.0 to 243.625,6,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0]",6,b-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
241,244.0 to 244.875,5,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]",3,eMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
242,245.0 to 245.75,8,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
243,246.0 to 246.75,2,"[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",1,cMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
244,247.0 to 247.6666667,0,"[2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1,g#Major,Piano Sonata K576 iii D major.mid by Mozart.csv
245,248.0 to 248.875,1,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
246,249.0 to 249.5,16,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
247,250.0 to 250.875,16,"[1, 0, 0, 0, 0, 0, 1, 2, 1, 1, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
248,251.0 to 251.75,17,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0]",0,e-Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
249,252.0 to 252.875,1,"[1, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
250,253.0 to 253.625,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
251,254.0 to 254.875,1,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
252,255.0 to 255.6666667,10,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
253,256.0 to 256.875,19,"[0, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
254,257.0 to 257.625,19,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
255,258.0 to 258.875,10,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
256,259.0 to 259.625,1,"[0, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
257,260.0 to 260.875,19,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 1]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
258,261.0 to 261.875,19,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 2]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
259,262.0 to 262.875,6,"[0, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 1]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
260,263.0 to 263.875,19,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 2]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
261,264.0 to 264.875,6,"[2, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
262,265.0 to 265.875,2,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2]",0,dMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
263,266.0 to 266.875,18,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 1]",6,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
264,267.0 to 267.875,6,"[0, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
265,268.0 to 268.875,13,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
266,269.0 to 269.875,1,"[0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 1]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
267,270.0 to 270.875,13,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
268,271.0 to 271.875,1,"[0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 1]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
269,272.0 to 272.875,13,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
270,273.0 to 273.9166667,18,"[0, 1, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",6,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
271,274.0 to 274.875,15,"[1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
272,275.0 to 275.875,6,"[1, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 1]",1,fMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
273,276.0 to 276.9166667,15,"[2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",4,cMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
274,277.0 to 277.875,7,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",0,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
275,278.0 to 278.875,18,"[2, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0]",4,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
276,279.0 to 279.875,1,"[1, 0, 1, 0, 1, 1, 0, 3, 0, 0, 0, 1]",5,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
277,280.0 to 280.0,0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
278,281.0 to 281.75,15,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",1,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
279,282.0 to 282.75,2,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 1]",0,cMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
280,283.0 to 283.625,18,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0]",6,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
281,284.0 to 284.875,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
282,285.0 to 285.75,10,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
283,286.0 to 286.75,10,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
284,287.0 to 287.75,7,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0]",1,dMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
285,288.0 to 288.5,15,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
286,289.0 to 289.875,1,"[1, 0, 1, 0, 1, 1, 1, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
287,290.0 to 290.875,15,"[1, 0, 1, 1, 2, 0, 0, 1, 0, 1, 0, 1]",5,gMinor,Piano Sonata K576 iii D major.mid by Mozart.csv
288,291.0 to 291.875,15,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1]",4,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
289,292.0 to 292.625,15,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
290,293.0 to 293.5,9,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
291,294.0 to 294.75,18,"[1, 0, 1, 0, 0, 3, 0, 1, 0, 1, 0, 0]",6,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
292,295.0 to 295.75,15,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
293,296.0 to 296.875,13,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
294,297.0 to 297.875,13,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
295,298.0 to 298.875,6,"[1, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 1]",9,b-Major,Piano Sonata K576 iii D major.mid by Mozart.csv
296,299.0 to 299.875,19,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 3]",9,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
297,300.0 to 300.875,13,"[2, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
298,301.0 to 301.875,13,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
299,302.0 to 302.875,17,"[0, 2, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0]",3,aMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
300,303.0 to 303.875,7,"[1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0]",0,dMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
301,304.0 to 304.875,1,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 2]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
302,305.0 to 305.875,13,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
303,306.0 to 306.875,10,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
304,307.0 to 307.875,7,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0]",1,dMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
305,308.0 to 308.875,1,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
306,309.0 to 309.875,19,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
307,310.0 to 310.875,13,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
308,311.0 to 311.875,10,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
309,312.0 to 312.875,1,"[0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 2]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
310,313.0 to 313.875,19,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
311,314.0 to 314.875,0,"[3, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0]",4,e-Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
312,315.0 to 315.875,10,"[1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0]",3,e-Minor,Piano Sonata K576 iii D major.mid by Mozart.csv
313,316.0 to 316.875,1,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
314,317.0 to 317.875,2,"[2, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0]",0,fMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
315,318.0 to 318.875,19,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
316,319.0 to 319.875,13,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
317,320.0 to 320.875,1,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",5,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
318,321.0 to 321.875,1,"[1, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
319,322.0 to 322.875,1,"[0, 0, 1, 0, 0, 1, 0, 3, 0, 1, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
320,323.0 to 323.875,1,"[0, 0, 1, 0, 1, 1, 0, 3, 0, 0, 0, 1]",2,gMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
321,324.0 to 324.875,9,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K576 iii D major.mid by Mozart.csv
