index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
29,116.125 to 119.875,"[0, 1, 4, 0, 2, 1, 0, 2, 0, 3, 1, 0]",3,fMinor,Piano Sonata K545 i C major.mid by Mozart.csv
30,120.125 to 123.875,"[0, 2, 2, 0, 3, 1, 0, 2, 0, 3, 0, 0]",3,aMajor,Piano Sonata K545 i C major.mid by Mozart.csv
31,124.0 to 127.9166667,"[1, 1, 3, 0, 1, 2, 0, 1, 1, 2, 0, 2]",6,fMinor,Piano Sonata K545 i C major.mid by Mozart.csv
32,128.125 to 131.875,"[2, 0, 2, 0, 2, 1, 1, 0, 2, 2, 0, 3]",1,eMajor,Piano Sonata K545 i C major.mid by Mozart.csv
33,132.125 to 135.875,"[3, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 2]",1,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
34,136.125 to 139.875,"[2, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 2]",1,gMajor,Piano Sonata K545 i C major.mid by Mozart.csv
35,140.0 to 143.875,"[1, 0, 2, 0, 2, 2, 0, 1, 1, 2, 0, 2]",6,fMinor,Piano Sonata K545 i C major.mid by Mozart.csv
36,144.125 to 147.875,"[2, 0, 2, 0, 2, 2, 0, 1, 1, 1, 1, 1]",1,b-Major,Piano Sonata K545 i C major.mid by Mozart.csv
37,148.125 to 151.625,"[2, 0, 2, 0, 2, 2, 0, 2, 0, 1, 2, 0]",7,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
38,152.25 to 155.875,"[2, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 0]",2,fMajor,Piano Sonata K545 i C major.mid by Mozart.csv
39,156.125 to 159.66666669999995,"[1, 0, 1, 0, 1, 2, 0, 2, 0, 1, 1, 0]",7,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
40,160.125 to 163.625,"[2, 0, 2, 0, 1, 2, 0, 0, 0, 1, 1, 0]",7,fMajor,Piano Sonata K545 i C major.mid by Mozart.csv
41,164.125 to 167.70833330000005,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 2, 2, 0]",7,fMajor,Piano Sonata K545 i C major.mid by Mozart.csv
42,168.0 to 171.875,"[2, 0, 2, 0, 1, 2, 0, 1, 0, 2, 2, 0]",7,fMajor,Piano Sonata K545 i C major.mid by Mozart.csv
43,172.125 to 175.875,"[2, 0, 1, 0, 1, 2, 0, 2, 0, 2, 2, 0]",7,fMajor,Piano Sonata K545 i C major.mid by Mozart.csv
44,176.125 to 179.875,"[1, 0, 1, 0, 2, 3, 0, 2, 0, 2, 2, 0]",7,fMajor,Piano Sonata K545 i C major.mid by Mozart.csv
45,180.0 to 183.875,"[2, 0, 2, 0, 2, 3, 0, 2, 0, 3, 2, 0]",7,fMinor,Piano Sonata K545 i C major.mid by Mozart.csv
46,184.125 to 187.9166667,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 2, 1, 1]",2,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
47,188.125 to 191.875,"[2, 0, 2, 0, 1, 2, 0, 2, 0, 1, 0, 2]",1,gMajor,Piano Sonata K545 i C major.mid by Mozart.csv
48,192.125 to 195.7916667,"[3, 0, 2, 0, 2, 1, 0, 1, 0, 1, 0, 1]",1,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
49,196.0 to 199.9583333,"[1, 1, 2, 0, 2, 3, 0, 2, 0, 3, 0, 2]",6,fMinor,Piano Sonata K545 i C major.mid by Mozart.csv
50,200.125 to 203.875,"[2, 0, 2, 0, 1, 2, 1, 3, 0, 2, 0, 2]",6,gMajor,Piano Sonata K545 i C major.mid by Mozart.csv
51,204.0 to 207.375,"[2, 0, 2, 0, 2, 0, 0, 3, 0, 0, 0, 2]",5,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
52,208.25 to 211.75,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
53,212.0 to 215.875,"[1, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
54,216.0 to 219.875,"[1, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
55,220.0 to 223.7916667,"[1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 1]",8,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
56,224.0 to 227.875,"[1, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
57,228.0 to 231.875,"[2, 0, 1, 0, 3, 2, 0, 3, 0, 2, 0, 0]",2,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
58,232.125 to 235.75,"[1, 0, 3, 0, 2, 3, 0, 2, 0, 1, 0, 2]",6,gMajor,Piano Sonata K545 i C major.mid by Mozart.csv
59,236.0 to 239.8333333,"[3, 0, 2, 0, 2, 2, 0, 1, 0, 2, 0, 1]",1,cMinor,Piano Sonata K545 i C major.mid by Mozart.csv
60,240.0 to 243.9166667,"[3, 0, 2, 0, 2, 1, 0, 2, 0, 1, 0, 3]",5,gMajor,Piano Sonata K545 i C major.mid by Mozart.csv
61,244.125 to 247.75,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",8,aMajor,Piano Sonata K545 i C major.mid by Mozart.csv
62,248.25 to 251.5,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0]",8,g#Major,Piano Sonata K545 i C major.mid by Mozart.csv
63,252.0 to 255.7916667,"[3, 0, 2, 0, 3, 2, 0, 2, 0, 1, 0, 1]",1,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
64,256.0 to 259.7916667,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
65,260.25 to 263.875,"[2, 0, 2, 0, 2, 2, 0, 3, 0, 0, 0, 1]",5,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
66,264.125 to 267.625,"[3, 0, 2, 0, 3, 2, 0, 4, 0, 0, 0, 1]",5,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
67,268.875 to 269.25,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K545 i C major.mid by Mozart.csv
