index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
30,62.0 to 63.83333333,"[2, 0, 1, 0, 2, 1, 0, 3, 0, 0, 0, 0]",3,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
31,64.0 to 65.75,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
32,66.0 to 67.83333333,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",7,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
33,68.0 to 69.83333333,"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
34,70.0 to 71.83333333,"[2, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
35,72.0 to 73.83333333,"[2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",0,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
36,74.0 to 75.75,"[0, 1, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",2,fMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
37,76.0 to 77.75,"[1, 0, 0, 0, 1, 1, 1, 0, 1, 2, 0, 1]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
38,78.0 to 79.875,"[1, 0, 0, 0, 1, 1, 1, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
39,80.0 to 81.5,"[1, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
40,82.0 to 83.875,"[1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
41,84.0 to 85.875,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",8,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
42,86.0 to 87.83333333,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0]",7,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
43,88.0 to 89.83333333,"[1, 0, 1, 2, 0, 0, 0, 1, 0, 1, 0, 0]",8,e-Minor,Piano Sonata K309 iii C major.mid by Mozart.csv
44,90.0 to 91.875,"[1, 0, 2, 0, 0, 1, 2, 1, 1, 2, 0, 1]",8,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
45,92.0 to 93.875,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",7,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
46,94.0 to 95.83333333,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
47,96.0 to 97.83333333,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
48,98.0 to 99.875,"[1, 0, 1, 1, 0, 0, 1, 2, 0, 1, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
49,100.0 to 101.875,"[2, 0, 1, 0, 1, 0, 1, 2, 1, 0, 0, 1]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
50,102.0 to 103.875,"[2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 2]",9,gMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
51,104.0 to 105.875,"[0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,aMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
52,106.0 to 107.5,"[1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
53,108.0 to 109.8333333,"[2, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
54,110.0 to 111.8333333,"[1, 0, 1, 1, 0, 0, 2, 0, 0, 2, 0, 0]",8,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
55,112.0 to 113.8333333,"[2, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
56,114.0 to 115.8333333,"[1, 0, 1, 1, 0, 0, 2, 0, 0, 2, 0, 0]",8,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
57,116.0 to 117.8333333,"[2, 0, 1, 1, 0, 0, 2, 0, 0, 2, 0, 0]",8,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
58,118.0 to 119.875,"[1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
59,120.0 to 121.875,"[1, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
60,122.0 to 123.875,"[1, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
61,124.0 to 125.875,"[1, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
62,126.0 to 127.75,"[1, 0, 2, 0, 1, 0, 1, 2, 0, 1, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
63,128.0 to 129.75,"[2, 0, 1, 0, 3, 0, 1, 1, 0, 2, 0, 1]",9,cMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
64,130.0 to 131.0,"[1, 0, 3, 2, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
65,132.0 to 132.0,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1]",1,gMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
66,134.0 to 135.83333330000002,"[0, 1, 0, 0, 2, 0, 1, 1, 0, 2, 0, 0]",9,aMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
67,136.0 to 137.83333330000002,"[0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
68,138.0 to 139.83333330000002,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1]",8,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
69,140.0 to 141.875,"[1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 1, 0]",8,b-Minor,Piano Sonata K309 iii C major.mid by Mozart.csv
70,142.0 to 143.875,"[0, 0, 3, 0, 0, 0, 1, 2, 0, 0, 2, 0]",6,b-Minor,Piano Sonata K309 iii C major.mid by Mozart.csv
71,144.0 to 145.875,"[1, 0, 2, 0, 0, 0, 1, 2, 0, 0, 1, 1]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
72,146.0 to 147.875,"[1, 0, 2, 0, 0, 0, 1, 2, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
73,148.0 to 149.875,"[0, 0, 2, 2, 0, 0, 1, 1, 0, 1, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
74,150.0 to 151.875,"[1, 3, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",9,aMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
75,152.0 to 153.875,"[0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 4]",4,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
76,154.0 to 155.0,"[1, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
77,156.0 to 157.75,"[1, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 1]",1,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
78,158.0 to 159.5,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,aMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
79,160.0 to 161.5,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1]",8,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
80,162.0 to 163.5,"[3, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",0,cMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
81,164.0 to 165.75,"[1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 2]",1,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
82,166.0 to 167.5,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,aMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
83,168.0 to 169.5,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
84,170.0 to 171.5,"[3, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",0,cMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
85,172.0 to 173.5,"[0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 3]",4,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
86,174.0 to 175.5,"[0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 3]",4,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
87,176.0 to 177.5,"[0, 0, 3, 0, 0, 2, 0, 1, 0, 0, 0, 3]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
88,178.0 to 179.5,"[0, 0, 3, 0, 0, 1, 0, 3, 0, 0, 0, 3]",4,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
89,180.0 to 181.5,"[0, 0, 2, 0, 0, 1, 0, 3, 0, 0, 0, 3]",4,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
90,182.0 to 183.5,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
91,184.0 to 185.5,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
92,186.0 to 187.5,"[0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
93,188.0 to 189.8333333,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
94,190.0 to 191.8333333,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
95,192.0 to 193.8333333,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 1]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
96,194.0 to 195.8333333,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
97,196.0 to 197.8333333,"[1, 0, 0, 0, 2, 1, 0, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
98,198.0 to 199.8333333,"[0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
99,200.0 to 201.5,"[2, 0, 2, 0, 2, 2, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
100,202.0 to 203.75,"[1, 0, 1, 0, 1, 1, 1, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
101,204.0 to 205.75,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
102,206.0 to 207.75,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
103,208.0 to 209.75,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
104,210.0 to 211.75,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
105,212.0 to 213.75,"[1, 1, 0, 0, 2, 1, 0, 2, 0, 2, 1, 0]",9,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
106,214.0 to 215.75,"[0, 0, 2, 0, 1, 2, 0, 2, 0, 2, 0, 1]",5,fMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
107,216.0 to 217.875,"[2, 0, 2, 0, 2, 2, 0, 1, 0, 1, 0, 1]",5,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
108,218.0 to 219.75,"[1, 0, 0, 0, 3, 0, 0, 2, 0, 2, 0, 0]",9,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
109,220.0 to 221.75,"[0, 0, 3, 0, 0, 2, 0, 2, 0, 1, 0, 1]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
110,222.0 to 223.8333333,"[2, 0, 2, 1, 2, 2, 1, 2, 1, 1, 0, 1]",5,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
111,224.0 to 225.875,"[3, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
112,226.0 to 227.875,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 1, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
113,228.0 to 229.875,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 1, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
114,230.0 to 231.875,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 1, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
115,232.0 to 233.75,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 1]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
116,234.0 to 235.75,"[1, 0, 0, 0, 2, 2, 0, 1, 0, 2, 1, 0]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
117,236.0 to 237.8333333,"[2, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
118,238.0 to 239.75,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 2, 1, 0]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
119,240.0 to 241.75,"[2, 0, 1, 0, 1, 1, 0, 2, 0, 1, 1, 1]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
120,242.0 to 243.75,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 2, 1, 0]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
121,244.0 to 245.8333333,"[2, 0, 1, 0, 1, 0, 0, 2, 0, 0, 2, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
122,246.0 to 247.8333333,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 2, 1, 1]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
123,248.0 to 249.75,"[1, 0, 1, 0, 1, 2, 0, 1, 0, 1, 1, 0]",2,b-Major,Piano Sonata K309 iii C major.mid by Mozart.csv
124,250.0 to 251.75,"[1, 0, 0, 0, 2, 2, 0, 1, 0, 2, 1, 0]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
125,252.0 to 253.8333333,"[3, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 0]",0,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
126,254.0 to 255.75,"[1, 0, 0, 0, 2, 1, 0, 1, 0, 2, 1, 0]",9,cMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
127,256.0 to 257.75,"[3, 0, 1, 0, 1, 1, 0, 2, 0, 1, 1, 0]",0,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
128,258.0 to 259.75,"[0, 0, 0, 0, 1, 2, 0, 1, 0, 2, 1, 0]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
129,260.0 to 261.75,"[2, 0, 2, 0, 1, 1, 0, 1, 0, 1, 2, 0]",5,b-Minor,Piano Sonata K309 iii C major.mid by Mozart.csv
130,262.0 to 263.8333333,"[3, 0, 1, 0, 1, 2, 0, 1, 0, 1, 2, 0]",0,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
131,264.0 to 265.5,"[1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
132,266.0 to 267.875,"[1, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
133,268.0 to 269.5,"[0, 1, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
134,270.0 to 271.875,"[1, 2, 1, 0, 1, 0, 0, 1, 0, 2, 0, 1]",9,aMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
135,272.0 to 273.8333333,"[3, 0, 2, 0, 2, 2, 1, 2, 0, 2, 0, 1]",5,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
136,274.0 to 275.875,"[1, 0, 2, 0, 1, 1, 1, 0, 0, 1, 0, 1]",8,dMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
137,276.0 to 277.875,"[1, 0, 2, 0, 0, 1, 1, 2, 0, 1, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
138,278.0 to 279.875,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 1]",1,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
139,280.0 to 281.875,"[2, 0, 3, 0, 0, 2, 2, 2, 0, 2, 0, 2]",5,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
140,282.0 to 283.875,"[2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 0, 2]",5,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
141,284.0 to 285.875,"[0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0]",7,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
142,286.0 to 287.5,"[1, 0, 1, 0, 1, 1, 0, 3, 0, 0, 0, 1]",1,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
143,288.0 to 289.875,"[2, 0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 1]",3,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
144,290.0 to 291.875,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",7,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
145,292.0 to 293.8333333,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
146,294.0 to 295.8333333,"[1, 0, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0]",7,g#Minor,Piano Sonata K309 iii C major.mid by Mozart.csv
147,296.0 to 297.875,"[1, 1, 2, 0, 1, 1, 0, 2, 0, 0, 1, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
148,298.0 to 299.875,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1]",7,dMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
149,300.0 to 301.8333333,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
150,302.0 to 303.8333333,"[1, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
151,304.0 to 305.875,"[2, 0, 2, 0, 2, 1, 1, 2, 0, 1, 0, 0]",5,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
152,306.0 to 307.875,"[1, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 1]",5,gMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
153,308.0 to 309.8333333,"[1, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",2,fMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
154,310.0 to 311.8333333,"[1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 0, 0]",2,fMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
155,312.0 to 313.875,"[1, 0, 2, 0, 1, 2, 0, 1, 1, 2, 0, 1]",5,fMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
156,314.0 to 315.875,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1]",7,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
157,316.0 to 317.8333333,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
158,318.0 to 319.75,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
159,320.0 to 321.7916667,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1]",2,b-Major,Piano Sonata K309 iii C major.mid by Mozart.csv
160,322.0 to 323.75,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
161,324.0 to 325.75,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
162,326.0 to 327.875,"[1, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 1]",1,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
163,328.0 to 329.875,"[2, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
164,330.0 to 331.875,"[2, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
