index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
157,316.0 to 317.0,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1]",9,e-Major,Piano Sonata K311 ii G major.mid by Mozart.csv
158,318.0 to 319.875,"[1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",0,cMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
159,320.0 to 321.5,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2]",8,gMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
160,322.0 to 323.875,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
161,324.0 to 325.5,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
162,326.0 to 327.125,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",1,eMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
163,328.0 to 329.75,"[2, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 1]",4,cMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
164,330.0 to 331.5,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 1, 2]",9,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
165,332.0 to 333.75,"[1, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
166,334.0 to 335.75,"[2, 0, 2, 1, 1, 0, 0, 1, 0, 1, 0, 1]",1,cMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
167,336.0 to 337.75,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
168,338.0 to 339.75,"[0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 1]",8,gMinor,Piano Sonata K311 ii G major.mid by Mozart.csv
169,340.0 to 341.75,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0]",3,cMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
170,342.0 to 343.875,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 2, 0, 1]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
171,344.0 to 345.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
172,346.0 to 347.75,"[1, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 1]",3,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
173,348.0 to 349.375,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
174,350.0 to 351.0,"[1, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
175,352.0 to 353.625,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
176,354.0 to 355.75,"[1, 0, 2, 0, 0, 0, 1, 2, 0, 1, 0, 1]",9,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
177,356.0 to 357.375,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
178,358.0 to 359.75,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 1, 1, 1]",2,b-Minor,Piano Sonata K311 ii G major.mid by Mozart.csv
179,360.0 to 361.75,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1]",0,gMajor,Piano Sonata K311 ii G major.mid by Mozart.csv
