index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
18,36.0 to 37.875,"[2, 1, 1, 0, 2, 0, 1, 1, 1, 2, 0, 2]",9,cMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
19,38.0 to 39.5,"[0, 0, 3, 0, 2, 0, 1, 1, 0, 2, 0, 1]",9,dMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
20,40.0 to 41.75,"[2, 0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 1]",7,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
21,42.0 to 43.875,"[1, 0, 1, 0, 0, 0, 2, 1, 0, 1, 0, 1]",1,dMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
22,44.125 to 45.875,"[1, 0, 2, 1, 1, 0, 0, 2, 0, 0, 0, 2]",7,gMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
23,46.0 to 47.91666667,"[1, 0, 1, 0, 0, 0, 1, 3, 0, 1, 0, 0]",7,gMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
24,48.125 to 49.75,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",7,gMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
25,50.0 to 51.75,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",7,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
26,52.0 to 53.33333333,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0]",3,fMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
27,54.0 to 55.75,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
28,57.375 to 57.375,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
29,58.0 to 59.5,"[2, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",4,fMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
30,60.0 to 61.875,"[1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 2]",1,gMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
31,62.125 to 63.875,"[1, 1, 2, 0, 1, 2, 0, 0, 0, 1, 0, 1]",3,fMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
32,64.0 to 65.625,"[1, 0, 2, 0, 1, 0, 0, 3, 0, 1, 0, 1]",7,gMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
33,66.125 to 67.625,"[2, 0, 1, 0, 1, 2, 0, 0, 0, 2, 0, 0]",4,fMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
34,68.125 to 69.66666667,"[1, 0, 1, 0, 2, 1, 0, 2, 0, 1, 0, 2]",5,gMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
35,70.0 to 71.875,"[2, 1, 1, 0, 2, 3, 0, 1, 0, 2, 0, 1]",4,fMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
36,72.0 to 73.375,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
37,74.0 to 75.875,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1]",3,fMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
38,76.0 to 77.375,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1]",1,eMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
39,78.0 to 79.875,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 2]",1,eMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
40,80.125 to 81.875,"[2, 0, 0, 1, 2, 1, 0, 0, 0, 2, 0, 0]",0,cMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
41,82.0 to 83.875,"[1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 1, 0]",3,b-Major,Piano Sonata K545 iii C major.mid by Mozart.csv
42,84.125 to 85.875,"[0, 1, 2, 0, 2, 2, 0, 1, 0, 1, 0, 0]",3,fMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
43,86.0 to 87.5,"[1, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0]",0,cMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
44,88.125 to 89.875,"[0, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0, 2]",1,eMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
45,90.0 to 91.875,"[2, 0, 1, 0, 3, 0, 0, 0, 2, 2, 0, 0]",6,cMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
46,92.0 to 93.875,"[1, 0, 0, 0, 3, 0, 0, 0, 3, 3, 0, 3]",6,eMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
47,94.0 to 95.91666667,"[2, 0, 1, 0, 3, 0, 0, 0, 2, 2, 0, 1]",6,cMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
48,96.125 to 97.75,"[1, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0]",0,cMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
49,98.25 to 99.875,"[1, 0, 1, 1, 2, 1, 0, 0, 0, 1, 0, 1]",3,cMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
50,100.375 to 101.875,"[1, 0, 1, 1, 2, 1, 0, 0, 1, 0, 0, 1]",1,eMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
51,102.375 to 103.75,"[2, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0]",0,cMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
52,104.0 to 105.75,"[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 2]",1,eMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
53,106.125 to 107.9166667,"[2, 1, 2, 0, 1, 0, 0, 0, 1, 1, 0, 2]",9,eMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
54,108.0 to 109.9166667,"[1, 1, 1, 0, 2, 1, 0, 1, 0, 2, 0, 2]",3,gMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
55,110.0 to 111.875,"[1, 0, 2, 0, 2, 2, 0, 0, 0, 1, 1, 0]",3,b-Major,Piano Sonata K545 iii C major.mid by Mozart.csv
56,112.0 to 113.875,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 1]",0,cMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
57,114.0 to 115.875,"[1, 0, 2, 0, 2, 0, 0, 0, 1, 2, 0, 2]",9,cMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
58,116.0 to 117.875,"[1, 0, 2, 0, 2, 0, 0, 0, 1, 2, 0, 2]",9,cMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
59,118.0 to 119.875,"[2, 0, 2, 0, 3, 0, 0, 0, 1, 2, 0, 2]",6,cMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
60,120.0 to 121.125,"[1, 0, 2, 0, 0, 2, 0, 1, 0, 2, 0, 1]",4,fMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
61,123.6666667 to 123.6666667,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
62,124.25 to 125.75,"[2, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",4,fMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
63,126.25 to 127.75,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 2]",1,gMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
64,128.125 to 129.875,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",3,aMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
65,130.0 to 131.5,"[1, 0, 2, 0, 1, 2, 0, 3, 0, 1, 0, 1]",5,gMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
66,132.0 to 133.5,"[2, 0, 1, 0, 1, 2, 0, 1, 0, 2, 0, 0]",4,fMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
67,134.0 to 135.875,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
68,136.0 to 137.875,"[1, 1, 1, 0, 1, 3, 0, 1, 0, 2, 0, 1]",4,fMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
69,138.125 to 139.875,"[3, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 2]",1,fMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
70,140.0 to 141.875,"[1, 0, 1, 0, 2, 2, 0, 2, 0, 1, 0, 2]",5,gMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
71,142.0 to 143.875,"[2, 0, 3, 0, 2, 2, 0, 2, 0, 2, 0, 3]",5,gMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
72,144.125 to 145.79166669999995,"[2, 0, 2, 0, 2, 2, 0, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
73,146.0 to 147.66666669999995,"[2, 0, 1, 0, 1, 2, 0, 2, 0, 0, 0, 2]",5,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
74,148.0 to 149.875,"[1, 0, 1, 0, 2, 2, 0, 2, 0, 1, 0, 2]",5,gMinor,Piano Sonata K545 iii C major.mid by Mozart.csv
75,150.0 to 151.95833330000005,"[2, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 1]",5,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
76,152.0 to 153.75,"[2, 0, 2, 0, 2, 2, 0, 3, 0, 0, 0, 1]",5,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
77,154.0 to 155.75,"[3, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
78,156.0 to 157.75,"[2, 0, 1, 0, 2, 1, 0, 4, 0, 0, 0, 1]",2,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
79,158.0 to 159.875,"[3, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0]",2,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
80,160.125 to 161.75,"[4, 0, 1, 0, 3, 1, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
81,162.375 to 163.25,"[1, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
82,164.125 to 164.125,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
83,166.0 to 166.0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K545 iii C major.mid by Mozart.csv
