index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
50,150.0 to 152.66666669999995,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",1,aMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
51,153.0 to 155.66666669999995,"[0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 2]",6,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
52,156.0 to 158.91666669999995,"[0, 1, 1, 0, 1, 0, 1, 2, 0, 1, 0, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
53,159.0 to 161.66666669999995,"[2, 1, 2, 0, 1, 0, 1, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
54,162.0 to 164.75,"[2, 1, 2, 0, 1, 0, 1, 3, 0, 1, 0, 2]",8,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
55,165.0 to 167.75,"[1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 0, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
56,168.0 to 170.75,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
57,171.0 to 173.91666669999995,"[0, 1, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0]",1,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
58,174.0 to 176.66666669999995,"[1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 0, 1]",9,fMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
59,177.0 to 179.91666669999995,"[1, 0, 0, 0, 2, 0, 0, 0, 2, 2, 0, 1]",5,eMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
60,180.0 to 182.875,"[2, 0, 1, 0, 2, 1, 0, 0, 2, 3, 0, 1]",5,cMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
61,183.0 to 185.6666667,"[2, 0, 2, 0, 1, 1, 0, 0, 2, 2, 0, 2]",5,eMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
62,186.0 to 188.9166667,"[2, 0, 1, 0, 1, 0, 0, 0, 2, 3, 0, 2]",5,cMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
63,189.0 to 191.6666667,"[2, 0, 2, 0, 1, 1, 0, 0, 2, 2, 0, 2]",5,eMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
64,192.0 to 194.9166667,"[1, 1, 0, 0, 1, 0, 0, 2, 0, 1, 2, 0]",7,e-Major,Piano Sonata K279 ii F major.mid by Mozart.csv
65,195.0 to 197.75,"[0, 1, 2, 0, 1, 2, 0, 0, 1, 2, 0, 0]",9,fMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
66,198.0 to 200.75,"[0, 1, 1, 0, 2, 2, 0, 0, 1, 2, 0, 0]",9,aMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
67,201.0 to 203.6666667,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",9,fMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
