index,offsetRange,oldCentroidIndex,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,filename,year,chordName,pc-labels,color,newCentroidIndex,PS
386,390.0 to 390.75,14,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19,5
387,391.0 to 391.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
388,392.0 to 392.0,19,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 2, 0, 0]",fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1,5
389,393.0 to 393.75,10,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
390,394.0 to 394.875,14,"[1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19,5
391,395.0 to 395.875,2,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4,5
392,396.0 to 396.75,18,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11,5
393,397.0 to 397.875,17,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5,5
394,398.0 to 398.75,11,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",e-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,iv_ofDmin,GBb-C#D,yellow,0,5
395,399.0 to 399.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
396,400.0 to 400.875,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
397,401.0 to 401.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2,5
398,402.0 to 402.75,9,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,5
399,403.0 to 403.75,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1,5
400,404.0 to 404.875,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1,5
401,405.0 to 405.875,9,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,5
402,406.0 to 406.75,11,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0]",e-Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,iv_ofDmin,GBb-C#D,yellow,0,5
403,407.0 to 407.75,11,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",f#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,iv_ofDmin,GBb-C#D,yellow,0,5
404,408.0 to 408.875,14,"[0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19,5
405,409.0 to 409.875,10,"[0, 1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
406,410.0 to 410.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0]",c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4,5
407,411.0 to 411.75,2,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4,5
408,412.0 to 412.875,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2,5
409,413.0 to 413.75,3,"[1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0]",e-Minor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9,5
410,414.0 to 414.875,7,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18,5
411,415.0 to 415.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,5
412,416.0 to 416.875,15,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3,5
413,417.0 to 417.875,7,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V7ofG,DF#AC,lime,18,5
414,418.0 to 418.75,0,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,5
415,419.0 to 419.75,5,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,5
416,420.0 to 420.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
417,421.0 to 421.875,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16,5
418,422.0 to 422.875,3,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9,5
419,423.0 to 423.75,5,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,5
420,424.0 to 424.75,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
421,425.0 to 425.875,1,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16,5
422,426.0 to 426.0,16,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,5
423,428.0 to 428.0,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16,5
424,429.0 to 429.0,1,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-IV/vii,F#G-ACE,salmon,16,5
425,430.0 to 430.75,14,"[0, 2, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0]",aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19,5
426,431.0 to 431.75,12,"[0, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]",aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,AminTriad,ACE,steelblue,14,5
427,432.0 to 432.75,9,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0]",aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,5
428,433.0 to 433.75,16,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,5
429,434.0 to 434.75,9,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 2, 1, 0]",aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,5
430,435.0 to 435.875,9,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0]",aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,5
431,436.0 to 436.75,10,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
432,437.0 to 437.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
433,438.0 to 438.0,14,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19,5
434,439.0 to 439.0,14,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19,5
435,440.0 to 440.75,5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,5
436,441.0 to 441.75,6,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13,5
437,442.0 to 442.75,3,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9,5
438,443.0 to 443.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,5
439,444.0 to 444.75,3,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9,5
440,445.0 to 445.875,10,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
441,446.0 to 446.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
442,447.0 to 447.875,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
443,448.0 to 448.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,5
444,449.0 to 449.75,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
445,450.0 to 450.75,4,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
446,451.0 to 451.75,17,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5,5
447,452.0 to 452.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,5
448,453.0 to 453.75,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
449,454.0 to 454.75,4,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
450,455.0 to 455.75,13,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
451,456.0 to 456.75,2,"[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4,5
452,457.0 to 457.875,13,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
453,458.0 to 458.75,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3,5
454,459.0 to 459.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
455,460.0 to 460.75,9,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 2, 0, 0]",aMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,5
456,461.0 to 461.875,15,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3,5
457,462.0 to 462.75,3,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9,5
458,463.0 to 463.875,8,"[2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2,5
459,464.0 to 464.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
460,465.0 to 465.75,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
461,466.0 to 466.75,4,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
462,467.0 to 467.75,8,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2,5
463,468.0 to 468.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
464,469.0 to 469.75,13,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
465,470.0 to 470.75,4,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
466,471.0 to 471.875,13,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
467,472.0 to 472.75,0,"[1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0]",dMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofG,D-F#A,greenyellow,15,5
468,473.0 to 473.875,13,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
469,474.0 to 474.75,15,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj1-4tet,C-DEF,blue,3,5
470,475.0 to 475.875,9,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0]",cMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,5
471,476.0 to 476.75,2,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4,5
472,477.0 to 477.75,2,"[0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4,5
473,478.0 to 478.75,3,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1]",gMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj-root,G-BD,red,9,5
474,479.0 to 479.75,14,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",gMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,VofAmin,E-BCD,indigo,19,5
475,480.0 to 480.75,9,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,5
476,481.0 to 481.75,19,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1,5
477,482.0 to 482.75,5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,5
478,483.0 to 483.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,5
479,484.0 to 484.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,5
480,485.0 to 485.75,5,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Gmaj3rd5th,BD-G,gold,17,5
481,486.0 to 486.875,4,"[1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
482,487.0 to 487.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
483,488.0 to 488.875,10,"[1, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
484,489.0 to 489.875,10,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
485,490.0 to 490.75,4,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1]",gMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
486,491.0 to 491.875,19,"[1, 0, 1, 0, 0, 2, 0, 1, 0, 1, 0, 0]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,4ofC,F-AC,cyan,1,5
487,492.0 to 492.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
488,493.25 to 493.75,10,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
489,494.0 to 494.75,18,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11,5
490,495.0 to 495.875,10,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
491,496.0 to 496.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
492,497.0 to 497.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
493,498.0 to 498.875,18,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,V-IofC,D-GBC,crimson,11,5
494,499.0 to 499.875,4,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",e-Minor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
495,500.0 to 500.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
496,501.0 to 501.875,4,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj3rd5th,EG-C,mediumvioletred,8,5
497,502.0 to 502.875,2,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",fMinor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4,5
498,503.0 to 503.5,16,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,5
499,504.0 to 504.75,9,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,6-1ofC,A-CF,deepskyblue,7,5
500,505.0 to 505.5,16,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,5
501,506.0 to 506.75,13,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",fMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
502,507.0 to 507.5,16,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,5
503,508.0 to 508.625,13,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
504,509.0 to 509.625,16,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,chr,FGAB,mediumpurple,10,5
505,510.0 to 510.625,2,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",c#Major,Piano Sonata K279 i C major.mid by Mozart.csv,1774,2/4ofCmaj,DF,green,4,5
506,511.0 to 511.625,13,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",eMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj5-1tet,BC-AG,darkviolet,12,5
507,512.0 to 512.75,17,"[2, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,CmajTriad,CEG,blueviolet,5,5
508,513.0 to 513.75,10,"[1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
509,514.0 to 514.7916667,10,"[1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
510,515.0 to 515.7916667,10,"[0, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 0]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj2-5tet,DEFG,violet,6,5
511,516.0 to 516.75,8,"[3, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2,5
512,517.0 to 517.75,8,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,Cmaj-root,C-EG,slateblue,2,5
513,518.0 to 518.75,6,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,Piano Sonata K279 i C major.mid by Mozart.csv,1774,GmajTriad,GBD,orange,13,5
