2.299481865285002424e+00,1.036269430052029483e-02,1.989637305699430980e-01,7.668393782383399471e-02,7.792746113989674761e-01,1.367875647668417016e-01,6.839378238342083693e-02,4.321243523316056767e-01,4.766839378238288405e-02,1.533678756476674065e-01,5.906735751295293102e-02,7.150259067357472853e-02
2.533825338253405945e-01,2.091020910209259731e-02,6.654366543665444222e-01,1.599015990160020106e-02,1.193111931119325564e-01,2.312423124231255123e-01,1.758917589175896801e-01,2.230012300123016544e+00,1.353013530135198372e-02,3.124231242312435208e-01,8.610086100860184222e-03,1.193111931119315017e+00
1.257742257742252567e+00,1.298701298701496198e-02,2.187812187812135378e-01,6.693306693306669275e-02,4.105894105894118407e-01,4.215784215784224576e-01,4.395604395604507664e-02,1.368631368631467726e-01,9.990009990010002838e-02,1.451548451548460461e+00,5.094905094905059773e-02,3.266733266733258811e-01
4.487951807228914847e-01,8.734939759036143558e-02,3.584337349397578310e-01,2.108433734939756665e-01,1.837349397590355427e-01,5.783132530120491666e-01,1.265060240963860327e-01,9.036144578313198839e-02,1.400602409638557200e+00,3.192771084337356902e-01,1.506024096385544242e-01,1.234939759036137730e-01
2.783933518005594632e-01,9.279778393351799382e-02,6.980609418282555101e-01,7.894736842105243291e-02,2.188365650969578136e-01,2.174515235457083473e-01,1.191135734072027441e-01,3.108624468950438313e-15,2.756232686980623070e-01,2.617728531855971208e-01,4.709141274238203001e-02,1.206371191135733323e+00
2.399643175735918232e-01,5.441570026761967382e-02,7.591436217662763664e-01,2.943800178412332713e-02,1.257805530776062164e-01,3.291703835860839700e-01,1.275646743978602338e-01,9.999999999999993339e-01,2.319357716324692287e-02,2.792149866190916652e-01,3.746654772524460331e-02,1.145405887600368766e+00
2.929061784897044607e-01,1.189931350114416253e-01,1.389016018306630684e+00,1.945080091533331335e-02,5.331807780320361179e-01,1.338672768878721220e+00,1.487414187643137931e-02,4.427917620137293842e-01,6.864988558352420889e-02,2.551487414187659231e-01,9.267734553775773543e-02,1.670480549199140907e-01
8.490566037735861604e-01,4.354136429608158887e-02,1.062409288824378351e+00,9.724238026124802647e-02,1.059506531204678637e-01,3.773584905660609667e-02,1.178519593613930549e+00,2.148040638606670827e-01,4.499274310595010457e-02,1.368650217706817607e+00,2.757619738751762584e-02,3.309143686502170056e-01
5.680272108843535950e-01,9.523809523809521893e-02,2.397959183673427641e-01,8.843537414965968457e-02,2.156462585034031321e+00,1.428571428571448199e-01,9.353741496598724781e-02,5.289115646258497616e-01,1.836734693877535296e-01,2.534013605442185790e-01,2.551020408163248709e-02,2.346938775510196140e-01
6.354941551540912448e-01,5.419766206163678657e-02,1.009564293304940907e-01,7.651434643995730367e-02,7.863974495217915806e-01,2.019128586610009768e-01,1.193489751472043281e-15,7.109458023379380265e-01,9.564293304994503364e-03,4.569606801274467278e-02,3.613177470775694178e-02,2.656748140276177228e-02
3.743842364532088407e-01,6.896551724137930939e-02,1.847290640394035344e-01,9.729064039408848175e-02,6.847290640394083638e-01,3.091133004926119865e-01,1.096059113300504040e-01,2.130541871921203256e+00,1.724137931034369631e-02,1.773399014778341831e-01,1.243842364532027761e-01,8.620689655172769639e-02
