index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
51,54.0 to 54.875,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",4,fMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
52,55.0 to 55.75,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
53,56.0 to 56.0,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
54,57.0 to 57.875,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
55,58.0 to 58.875,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
56,59.0 to 59.875,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1]",4,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
57,60.0 to 60.83333333,"[0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
58,61.0 to 61.33333333,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
59,62.0 to 62.875,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
60,63.0 to 63.875,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
61,64.0 to 64.875,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
62,65.0 to 65.875,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",8,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
63,66.0 to 66.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0]",3,dMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
64,67.0 to 67.83333333,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",2,g#Minor,Piano Sonata K309 ii F major.mid by Mozart.csv
65,68.0 to 68.875,"[1, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 2]",4,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
66,69.0 to 69.875,"[1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 1]",6,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
67,70.0 to 70.875,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
68,71.0 to 71.83333333,"[1, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 0]",7,fMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
69,72.0 to 72.875,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
70,73.0 to 73.75,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
71,74.0 to 74.75,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",2,b-Major,Piano Sonata K309 ii F major.mid by Mozart.csv
72,75.0 to 75.875,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K309 ii F major.mid by Mozart.csv
