index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
502,506.0 to 506.875,"[2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
503,507.0416667 to 507.625,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
504,508.0 to 508.875,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
505,509.375 to 509.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
506,510.20833330000005 to 510.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
507,511.0 to 511.875,"[1, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
508,512.0 to 512.875,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
509,513.0 to 513.875,"[2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
510,514.0 to 514.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
511,515.2083333 to 515.75,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
512,516.25 to 516.625,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
513,517.0 to 517.875,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
514,518.3333333 to 518.75,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
515,519.125 to 519.625,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
516,520.0 to 520.875,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
517,521.0 to 521.875,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
518,522.3333333 to 522.875,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
519,523.25 to 523.75,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
520,524.0 to 524.875,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
521,525.0 to 525.875,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
522,526.0 to 526.7916667,"[2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
523,527.0 to 527.875,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
524,528.3333333 to 528.8333333,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
525,529.25 to 529.875,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
526,530.0 to 530.875,"[2, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
527,531.0 to 531.8333333,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
528,532.25 to 532.6666667,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
529,533.125 to 533.875,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
530,534.0 to 534.875,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
531,535.2083333 to 535.8333333,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
532,536.25 to 536.625,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
533,537.0 to 537.75,"[1, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
534,538.25 to 538.625,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
535,539.0 to 539.875,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
536,540.125 to 540.9166667000002,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
537,541.125 to 541.875,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",1,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
538,542.125 to 542.75,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
539,543.125 to 543.75,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",3,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
540,544.0 to 544.875,"[1, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
541,545.0 to 545.75,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
542,546.0 to 546.9166667000002,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
543,547.0 to 547.875,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
544,548.0 to 548.9166667000002,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",0,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
545,549.375 to 549.75,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
546,550.0 to 550.75,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 0]",1,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv
547,551.0 to 551.875,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
548,552.0 to 552.875,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
549,553.0 to 553.5,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
550,554.0 to 554.75,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",7,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
551,555.25 to 555.75,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",1,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
552,556.0 to 556.875,"[0, 0, 0, 0, 2, 2, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
553,557.0 to 557.75,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
554,558.125 to 558.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
555,559.0 to 559.875,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
556,560.0 to 560.0,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
557,561.3333332999998 to 561.875,"[1, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
558,562.0 to 562.75,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
559,563.25 to 563.75,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
560,564.0 to 564.875,"[1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
561,565.0 to 565.875,"[0, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
562,566.0 to 566.875,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 2]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
563,567.125 to 567.7916667000002,"[1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0]",3,e-Minor,Piano Sonata K330 i C major.mid by Mozart.csv
564,568.0 to 568.625,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
565,569.0 to 569.875,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
566,570.25 to 570.75,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0]",9,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
567,571.0416667000002 to 571.875,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0]",4,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
568,572.0 to 572.875,"[1, 0, 2, 0, 1, 0, 2, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
569,573.0 to 573.75,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
570,574.125 to 574.6666667000002,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
571,575.0 to 575.9166667000002,"[0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 2]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
572,576.0 to 576.875,"[1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 1]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
573,577.125 to 577.875,"[2, 0, 2, 0, 2, 1, 1, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
574,578.3333332999998 to 578.875,"[1, 0, 0, 0, 1, 1, 1, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
575,579.0 to 579.875,"[2, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
576,580.0 to 580.875,"[0, 0, 1, 0, 2, 1, 0, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
577,581.0 to 581.875,"[2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
578,582.25 to 582.625,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",4,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
579,583.125 to 583.875,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
580,584.0 to 584.875,"[1, 0, 2, 0, 0, 1, 0, 1, 0, 2, 0, 1]",9,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv
581,585.125 to 585.875,"[1, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
582,586.0 to 586.875,"[1, 0, 2, 0, 0, 1, 0, 2, 0, 1, 0, 2]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
583,587.0 to 587.875,"[1, 0, 2, 0, 0, 2, 0, 2, 0, 1, 0, 1]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
584,588.125 to 588.75,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
585,589.0 to 589.875,"[1, 0, 1, 0, 2, 2, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
586,590.0 to 590.875,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
587,591.125 to 591.875,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
588,592.0833332999998 to 592.75,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
589,593.0 to 593.9583332999998,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
590,594.125 to 594.9166667000002,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
591,595.0 to 595.9583332999998,"[2, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
592,596.125 to 596.9166667000002,"[1, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
593,597.0 to 597.9583332999998,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
594,598.2083332999998 to 598.875,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
595,599.0 to 599.875,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
596,600.0 to 600.75,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
597,601.0833332999998 to 601.9166667000002,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
598,602.0 to 602.5,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
599,603.0 to 603.875,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
600,604.125 to 604.75,"[1, 0, 1, 0, 0, 2, 0, 1, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
601,605.0 to 605.875,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
602,606.0 to 606.125,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
603,607.0 to 607.125,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]",6,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
604,608.25 to 608.625,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",4,c#Major,Piano Sonata K330 i C major.mid by Mozart.csv
605,609.0 to 609.875,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
606,610.0 to 610.875,"[1, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
607,611.3333332999998 to 611.75,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4,aMajor,Piano Sonata K330 i C major.mid by Mozart.csv
608,612.125 to 612.75,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",4,b-Major,Piano Sonata K330 i C major.mid by Mozart.csv
609,613.125 to 613.5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",4,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv
610,614.0 to 614.5,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
611,615.375 to 615.625,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
612,616.25 to 616.75,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",1,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
613,617.0 to 617.5833332999998,"[2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
614,618.25 to 618.375,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
615,619.125 to 619.625,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
616,620.0 to 620.875,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
617,621.25 to 621.6666667000002,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
618,622.125 to 622.625,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
619,623.5 to 623.5,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
620,624.375 to 624.875,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
621,625.3333332999998 to 625.375,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
622,626.2083332999998 to 626.9583332999998,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
623,627.125 to 627.875,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,eMajor,Piano Sonata K330 i C major.mid by Mozart.csv
624,628.0 to 628.875,"[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
625,629.25 to 629.7916667000002,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
626,630.125 to 630.875,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0]",1,gMinor,Piano Sonata K330 i C major.mid by Mozart.csv
627,631.375 to 631.375,"[1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
628,632.125 to 632.5,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",6,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
629,633.25 to 633.875,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
630,634.0 to 634.875,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",0,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
631,635.3333332999998 to 635.75,"[0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
632,636.125 to 636.625,"[0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
633,637.5 to 637.5,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",4,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
634,638.375 to 638.375,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",1,c#Major,Piano Sonata K330 i C major.mid by Mozart.csv
635,639.3333332999998 to 639.3333332999998,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",9,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
636,640.25 to 640.25,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
637,641.125 to 641.125,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",4,c#Major,Piano Sonata K330 i C major.mid by Mozart.csv
638,642.125 to 642.875,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",4,dMajor,Piano Sonata K330 i C major.mid by Mozart.csv
639,643.0 to 643.875,"[1, 0, 2, 0, 1, 2, 0, 0, 0, 1, 0, 0]",8,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv
640,644.0 to 644.875,"[1, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
641,645.0 to 645.875,"[2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
642,646.3333332999998 to 646.875,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
643,647.0 to 647.875,"[1, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
644,648.0 to 648.875,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
645,649.0 to 649.75,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",7,cMinor,Piano Sonata K330 i C major.mid by Mozart.csv
646,650.0 to 650.875,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
647,651.0 to 651.875,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
648,652.0 to 652.875,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
649,653.375 to 653.875,"[0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K330 i C major.mid by Mozart.csv
650,654.0 to 654.6666667000002,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
651,655.125 to 655.875,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
652,656.0 to 656.875,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
653,657.0 to 657.875,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
654,658.0 to 658.875,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
655,659.0 to 659.8333332999998,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
656,660.125 to 660.625,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
657,661.0 to 661.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
658,662.375 to 662.75,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",4,aMajor,Piano Sonata K330 i C major.mid by Mozart.csv
659,663.25 to 663.875,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 2, 0, 0]",1,fMinor,Piano Sonata K330 i C major.mid by Mozart.csv
660,664.125 to 664.5,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
661,665.0 to 665.875,"[2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
662,666.0 to 666.75,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
663,667.0 to 667.75,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
664,668.0 to 668.875,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
665,669.0 to 669.75,"[2, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
666,670.0 to 670.9583332999998,"[3, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
667,671.125 to 671.875,"[1, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0]",1,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
668,672.0 to 672.75,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 1]",8,fMajor,Piano Sonata K330 i C major.mid by Mozart.csv
669,673.0 to 673.875,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K330 i C major.mid by Mozart.csv
