index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
12,19.0 to 19.875,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",0,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
13,20.0 to 20.875,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
14,21.0 to 21.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
15,22.0 to 22.5,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
16,23.0 to 23.875,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
17,24.0 to 24.875,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",7,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
18,25.0 to 25.875,"[0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
19,26.0 to 26.875,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",7,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
20,27.0 to 27.875,"[0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0]",8,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
21,28.0 to 28.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,c#Major,Piano Sonata K309 i C major.mid by Mozart.csv
22,29.0 to 29.875,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0]",8,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
23,30.0 to 30.875,"[1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
24,31.0 to 31.875,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
25,32.0 to 32.375,"[4, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
26,34.0 to 34.0,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]",0,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
27,36.0 to 36.0,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
28,37.5 to 37.75,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0]",8,b-Major,Piano Sonata K309 i C major.mid by Mozart.csv
29,38.0 to 38.0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
30,40.0 to 40.875,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",0,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
31,41.0 to 41.875,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",0,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
32,42.0 to 42.5,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
33,43.0 to 43.875,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",3,aMajor,Piano Sonata K309 i C major.mid by Mozart.csv
34,44.0 to 44.875,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0]",0,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
35,45.0 to 45.875,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
36,46.0 to 46.5,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",3,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
37,47.0 to 47.5,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",0,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
38,48.0 to 48.875,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
39,49.0 to 49.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
40,50.0 to 50.5,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
41,51.0 to 51.5,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
42,52.0 to 52.0,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",4,e-Major,Piano Sonata K309 i C major.mid by Mozart.csv
43,53.375 to 53.75,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,aMajor,Piano Sonata K309 i C major.mid by Mozart.csv
44,54.0 to 54.0,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",7,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
45,55.5 to 55.5,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3,c#Major,Piano Sonata K309 i C major.mid by Mozart.csv
46,56.0 to 56.0,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",9,gMinor,Piano Sonata K309 i C major.mid by Mozart.csv
47,57.375 to 57.75,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
48,58.0 to 58.0,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",2,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
49,60.0 to 60.5,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
50,61.0 to 61.875,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
51,62.0 to 62.875,"[3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",5,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
52,63.0 to 63.875,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",2,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
53,64.0 to 64.5,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
54,65.0 to 65.875,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
55,66.0 to 66.5,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
56,67.0 to 67.5,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",5,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
57,68.0 to 68.875,"[0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 0, 0]",8,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
58,69.0 to 69.875,"[0, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0]",8,b-Major,Piano Sonata K309 i C major.mid by Mozart.csv
59,70.0 to 70.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
60,71.0 to 71.875,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
61,72.0 to 72.5,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
62,73.0 to 73.875,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
63,74.0 to 74.875,"[3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",5,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
64,75.0 to 75.5,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",2,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
65,76.0 to 76.5,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
66,77.0 to 77.875,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
67,78.0 to 78.875,"[3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",5,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
68,79.0 to 79.5,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",5,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
69,80.0 to 80.875,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1]",2,eMajor,Piano Sonata K309 i C major.mid by Mozart.csv
70,81.0 to 81.875,"[0, 0, 1, 0, 0, 2, 0, 1, 0, 1, 0, 1]",8,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
71,82.0 to 82.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
72,83.0 to 83.875,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
73,84.0 to 84.875,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
74,85.0 to 85.875,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",5,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
75,86.0 to 86.5,"[2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",5,cMinor,Piano Sonata K309 i C major.mid by Mozart.csv
76,87.0 to 87.5,"[1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
77,88.0 to 88.5,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
78,89.0 to 89.5,"[2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",5,cMinor,Piano Sonata K309 i C major.mid by Mozart.csv
79,90.0 to 90.875,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
80,91.0 to 91.5,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
81,92.0 to 92.875,"[0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
82,93.0 to 93.875,"[1, 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 2]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
83,94.0 to 94.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
84,95.0 to 95.5,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1]",6,dMinor,Piano Sonata K309 i C major.mid by Mozart.csv
85,96.0 to 96.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",6,b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv
86,97.0 to 97.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
87,98.0 to 98.875,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
88,99.0 to 99.5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
89,100.0 to 100.875,"[2, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
90,101.0 to 101.875,"[2, 0, 1, 0, 0, 0, 2, 0, 1, 3, 0, 1]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
91,102.0 to 102.5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
92,103.0 to 103.5,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
93,104.0 to 104.5,"[0, 0, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
94,105.0 to 105.5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
95,106.0 to 106.875,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
96,107.0 to 107.5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
97,108.0 to 108.875,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",0,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
98,109.0 to 109.875,"[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
99,110.0 to 110.875,"[1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
100,111.0 to 111.875,"[1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
101,112.0 to 112.875,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",0,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
102,113.0 to 113.875,"[0, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 1]",1,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
103,114.0 to 114.875,"[1, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
104,115.0 to 115.875,"[1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
105,116.0 to 116.75,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
106,117.0 to 117.375,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
107,118.0 to 118.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",6,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
108,119.0 to 119.5,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",3,bMajor,Piano Sonata K309 i C major.mid by Mozart.csv
109,120.0 to 120.75,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",9,e-Minor,Piano Sonata K309 i C major.mid by Mozart.csv
110,121.0 to 121.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",3,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
111,122.0 to 122.75,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",1,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
112,123.0 to 123.5,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",9,eMajor,Piano Sonata K309 i C major.mid by Mozart.csv
113,124.0 to 124.75,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
114,125.0 to 125.75,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
115,126.0 to 126.75,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0]",0,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
116,127.0 to 127.75,"[0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
117,128.0 to 128.75,"[0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
118,129.0 to 129.5,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
119,130.0 to 130.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
120,132.0 to 132.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,c#Major,Piano Sonata K309 i C major.mid by Mozart.csv
121,133.0 to 133.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,c#Major,Piano Sonata K309 i C major.mid by Mozart.csv
122,134.0 to 134.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,c#Major,Piano Sonata K309 i C major.mid by Mozart.csv
123,135.0 to 135.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,c#Major,Piano Sonata K309 i C major.mid by Mozart.csv
124,136.0 to 136.5,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
125,137.0 to 137.5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
126,138.0 to 138.5,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
127,139.0 to 139.5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
128,140.0 to 140.75,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
129,141.0 to 141.5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
130,142.0 to 142.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
131,143.0 to 143.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
132,144.0 to 144.5,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
133,145.0 to 145.5,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
134,146.0 to 146.875,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
135,147.0 to 147.875,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
136,148.0 to 148.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
137,149.0 to 149.75,"[0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
138,150.0 to 150.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
139,151.0 to 151.5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
140,152.0 to 152.75,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
141,153.0 to 153.75,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",9,aMajor,Piano Sonata K309 i C major.mid by Mozart.csv
142,154.0 to 154.75,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1]",6,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
143,155.0 to 155.5,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
144,156.0 to 156.5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
145,157.0 to 157.5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
146,158.0 to 158.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
147,159.0 to 159.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
148,160.0 to 160.5,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
149,161.0 to 161.5,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
150,162.0 to 162.875,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
151,163.0 to 163.5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
152,164.0 to 164.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
153,165.0 to 165.75,"[0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
154,166.0 to 166.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
155,167.0 to 167.5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
156,168.0 to 168.75,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
157,169.0 to 169.75,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",9,aMajor,Piano Sonata K309 i C major.mid by Mozart.csv
158,170.0 to 170.75,"[0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
159,171.0 to 171.5,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
160,172.0 to 172.75,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
161,173.0 to 173.75,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
162,174.0 to 174.875,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",6,eMajor,Piano Sonata K309 i C major.mid by Mozart.csv
163,175.0 to 175.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
164,176.0 to 176.75,"[1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
165,177.0 to 177.75,"[0, 0, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
166,178.0 to 178.875,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
167,179.0 to 179.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
168,180.0 to 180.875,"[1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",6,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
