index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
130,134.0 to 134.75,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",6,b-Minor,Piano Sonata K282 i Eb major.mid by Mozart.csv
131,135.0 to 135.75,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",6,gMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
132,136.0 to 136.75,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
133,137.0 to 137.75,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",8,cMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
134,138.0 to 138.75,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",5,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
135,139.0 to 139.75,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
136,140.0 to 140.875,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1]",4,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
137,141.0 to 141.875,"[2, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 1]",4,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
138,142.0 to 142.875,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 1]",4,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
139,143.0 to 143.875,"[2, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 1]",4,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
140,144.0 to 144.5,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0]",4,e-Minor,Piano Sonata K282 i Eb major.mid by Mozart.csv
141,145.0 to 145.75,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
142,146.0 to 146.75,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",8,eMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
143,147.0 to 147.75,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
144,148.0 to 148.75,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
145,149.0 to 149.75,"[2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
146,150.0 to 150.875,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 2, 1]",1,b-Minor,Piano Sonata K282 i Eb major.mid by Mozart.csv
147,151.0 to 151.875,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 2, 0]",1,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
148,152.0 to 152.75,"[1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 0, 0]",5,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
149,153.0 to 153.75,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",5,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
150,154.0 to 154.875,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
151,155.0 to 155.75,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
152,156.0 to 156.75,"[1, 0, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0]",5,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
153,157.0 to 157.75,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]",5,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
154,158.0 to 158.75,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2]",6,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
155,159.0 to 159.75,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",6,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
156,160.0 to 160.75,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
157,161.0 to 161.75,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
158,162.0 to 162.875,"[1, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0]",0,dMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
159,163.0 to 163.75,"[2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
160,164.0 to 164.83333330000005,"[2, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1]",0,e-Minor,Piano Sonata K282 i Eb major.mid by Mozart.csv
161,165.0 to 165.875,"[2, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 2]",0,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
162,166.0 to 166.75,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",8,e-Minor,Piano Sonata K282 i Eb major.mid by Mozart.csv
