index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
444,450.0 to 450.875,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
445,451.0 to 451.875,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1]",8,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
446,452.0 to 452.875,"[1, 1, 0, 0, 1, 0, 0, 3, 0, 0, 2, 0]",8,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
447,453.0 to 453.875,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0]",4,b-Minor,Piano Sonata K309 iii C major.mid by Mozart.csv
448,454.0 to 454.875,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 1, 2]",9,fMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
449,455.0 to 455.875,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2]",6,eMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
450,456.0 to 456.875,"[4, 0, 0, 2, 1, 0, 1, 0, 0, 2, 0, 0]",0,cMinor,Piano Sonata K309 iii C major.mid by Mozart.csv
451,457.0 to 457.875,"[1, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0]",0,g#Major,Piano Sonata K309 iii C major.mid by Mozart.csv
452,458.0 to 458.875,"[1, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0]",8,e-Minor,Piano Sonata K309 iii C major.mid by Mozart.csv
453,459.0 to 459.875,"[2, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
454,460.0 to 460.875,"[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1]",8,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
455,461.0 to 461.875,"[1, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K309 iii C major.mid by Mozart.csv
