index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
109,110.0 to 110.875,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]",1,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
110,111.0 to 111.0,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",9,e-Minor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
111,112.0 to 112.875,"[1, 1, 1, 1, 0, 0, 0, 2, 0, 0, 2, 0]",6,e-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
112,113.0 to 113.875,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",9,c#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
113,114.0 to 114.0,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",9,e-Minor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
114,115.0 to 115.625,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
115,116.0 to 116.625,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
116,117.0 to 117.0,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",4,b-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
117,118.25 to 118.875,"[1, 0, 2, 1, 0, 1, 0, 1, 0, 0, 2, 0]",4,b-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
118,119.0 to 119.75,"[2, 0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0]",9,g#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
119,120.0 to 120.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",1,b-Minor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
120,121.0 to 121.875,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
121,122.0 to 122.625,"[1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
122,123.0 to 123.625,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
123,124.0 to 124.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
124,125.0 to 125.875,"[3, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 1]",5,cMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
125,126.0 to 126.5,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
126,127.0 to 127.75,"[0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 0, 2]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
127,128.0 to 128.75,"[1, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0, 0]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
128,129.0 to 129.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
129,130.0 to 130.5,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2]",1,bMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
130,131.0 to 131.875,"[1, 1, 0, 0, 2, 0, 1, 2, 0, 1, 1, 1]",6,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
131,132.0 to 132.5,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1]",4,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
132,133.0 to 133.875,"[1, 0, 2, 1, 1, 0, 1, 1, 0, 1, 0, 2]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
133,134.0 to 134.875,"[2, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 1]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
134,135.0 to 135.0,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",2,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
135,136.0 to 136.0,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
136,138.0 to 138.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
137,139.0 to 139.0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",9,dMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
138,140.0 to 140.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",3,gMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
139,141.0 to 141.875,"[1, 0, 0, 2, 0, 0, 0, 1, 0, 1, 0, 1]",9,e-Minor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
140,142.0 to 142.875,"[0, 0, 0, 3, 1, 0, 1, 1, 0, 0, 0, 0]",9,e-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
141,143.0 to 143.875,"[1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1]",9,g#Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
142,144.0 to 144.0,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
143,145.0 to 145.0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",9,e-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
144,146.0 to 146.0,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
145,147.0 to 147.91666669999995,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 2]",1,gMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
146,148.0 to 148.875,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3]",1,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
147,149.0 to 149.875,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 3]",1,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
148,150.0 to 150.0,"[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
149,151.0 to 151.0,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]",9,e-Major,Piano Sonata K494 ii Bb major.mid by Mozart.csv
150,152.0 to 152.0,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
151,153.0 to 153.875,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 2]",1,gMinor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
152,154.0 to 154.91666669999995,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3]",1,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
153,155.0 to 155.875,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 3]",1,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
154,156.0 to 156.0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
155,157.0 to 157.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",1,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
156,158.0 to 158.0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",5,cMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
157,159.0 to 159.875,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]",8,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
158,160.0 to 160.875,"[1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2]",1,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
159,161.0 to 161.875,"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",4,eMajor,Piano Sonata K494 ii Bb major.mid by Mozart.csv
