index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
80,84.0 to 84.66666667,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
81,85.0 to 85.75,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
82,86.0 to 86.5,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",2,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
83,88.0 to 88.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
84,89.0 to 89.5,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
85,90.0 to 90.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
86,91.0 to 91.5,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
87,92.0 to 92.75,"[0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
88,93.0 to 93.83333333,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
89,94.0 to 94.75,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",9,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv
90,95.0 to 95.75,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",9,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
