index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
35,35.0 to 35.66666667,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2]",9,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
36,36.0 to 36.66666667,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",5,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
37,37.0 to 37.66666667,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1]",5,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
38,38.0 to 38.66666667,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1]",5,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
39,39.0 to 39.75,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",9,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
40,40.0 to 40.66666667,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6,c#Major,Piano Sonata K279 ii F major.mid by Mozart.csv
41,41.0 to 41.66666667,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
42,42.0 to 42.0,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",8,aMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
43,43.0 to 43.75,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0]",4,fMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
44,44.0 to 44.875,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",7,fMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
45,45.0 to 45.875,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]",9,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
46,46.0 to 46.75,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
47,47.0 to 47.91666667,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
48,48.0 to 48.75,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",9,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
49,49.0 to 49.66666667,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6,c#Major,Piano Sonata K279 ii F major.mid by Mozart.csv
50,50.0 to 50.66666667,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",0,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
51,51.0 to 51.75,"[0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",8,f#Major,Piano Sonata K279 ii F major.mid by Mozart.csv
52,52.0 to 52.75,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 1, 0]",0,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
53,53.0 to 53.75,"[1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1]",0,bMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
54,54.0 to 54.75,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
55,55.0 to 55.75,"[1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1]",6,g#Major,Piano Sonata K279 ii F major.mid by Mozart.csv
56,56.0 to 56.75,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
57,57.0 to 57.75,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",7,cMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
58,58.0 to 58.75,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
59,59.0 to 59.75,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",5,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
60,60.0 to 60.75,"[0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
61,61.0 to 61.75,"[1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0]",5,fMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
62,62.0 to 62.75,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 3]",9,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
63,63.0 to 63.66666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",9,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
64,64.0 to 64.66666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
65,65.0 to 65.66666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
66,66.0 to 66.66666667,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",8,aMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
67,67.0 to 67.66666667,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
68,68.0 to 68.66666667,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
69,69.0 to 69.66666667,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2]",9,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
70,70.0 to 70.66666667,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
71,71.0 to 71.66666667,"[0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
72,72.0 to 72.875,"[0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 1]",8,gMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
73,73.0 to 73.91666667,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
74,74.0 to 74.91666667,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
75,75.0 to 75.91666667,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
76,76.0 to 76.91666667,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",8,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
77,77.0 to 77.66666667,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",5,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
78,78.0 to 78.91666667,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
79,79.0 to 79.91666667,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",8,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
80,80.0 to 80.75,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",5,fMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
81,81.0 to 81.0,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",5,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
82,82.625 to 82.625,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
83,83.0 to 83.75,"[0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
84,84.0 to 84.91666667,"[1, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
85,85.0 to 85.875,"[0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 0, 0]",1,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
86,86.0 to 86.66666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
87,87.0 to 87.75,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
88,88.0 to 88.75,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
89,89.0 to 89.875,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
90,90.0 to 90.66666667,"[0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0]",4,fMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
91,91.0 to 91.66666667,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
92,92.0 to 92.66666667,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
93,93.0 to 93.75,"[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]",4,fMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
94,94.0 to 94.75,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
95,95.0 to 95.875,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
96,96.0 to 96.66666667,"[0, 0, 2, 0, 1, 2, 0, 0, 0, 1, 0, 0]",4,fMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
97,97.0 to 97.66666667,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
98,98.0 to 98.66666667,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
99,99.0 to 99.91666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
100,100.0 to 100.75,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
101,101.0 to 101.6666667,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",6,fMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
102,102.0 to 102.75,"[1, 1, 1, 0, 1, 0, 0, 2, 0, 0, 1, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
103,103.0 to 103.6666667,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",6,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
104,104.0 to 104.6666667,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
105,105.0 to 105.9166667,"[3, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]",7,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
106,106.0 to 106.75,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 0]",5,cMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
107,107.0 to 107.9166667,"[0, 0, 0, 0, 2, 2, 0, 3, 0, 0, 1, 0]",1,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
108,108.0 to 108.9166667,"[0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 0, 0]",4,fMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
109,109.0 to 109.75,"[0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
110,110.0 to 110.75,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",0,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
111,111.0 to 111.75,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
112,112.0 to 112.6666667,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
113,113.0 to 113.6666667,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
114,114.0 to 114.6666667,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",5,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
115,115.0 to 115.6666667,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1]",5,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
116,116.0 to 116.6666667,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1]",5,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
117,117.0 to 117.6666667,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 2]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
118,118.0 to 118.6666667,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2]",9,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
119,119.0 to 119.6666667,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2]",9,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
120,120.0 to 120.6666667,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",5,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
121,121.0 to 121.6666667,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1]",5,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
122,122.0 to 122.6666667,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1]",5,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
123,123.0 to 123.75,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",9,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
124,124.0 to 124.6666667,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6,c#Major,Piano Sonata K279 ii F major.mid by Mozart.csv
125,125.0 to 125.6666667,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
126,126.0 to 126.0,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",8,aMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
127,127.0 to 127.75,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0]",4,fMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
128,128.0 to 128.875,"[2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",7,fMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
129,129.0 to 129.875,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]",9,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
130,130.0 to 130.75,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
131,131.0 to 131.9166667,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
132,132.0 to 132.75,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",9,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
133,133.0 to 133.6666667,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6,c#Major,Piano Sonata K279 ii F major.mid by Mozart.csv
134,134.0 to 134.66666669999998,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",0,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
135,135.0 to 135.75,"[0, 2, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]",8,f#Major,Piano Sonata K279 ii F major.mid by Mozart.csv
136,136.0 to 136.75,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 1, 1, 0]",0,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
137,137.0 to 137.75,"[1, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1]",0,bMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
138,138.0 to 138.75,"[1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 1]",1,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
139,139.0 to 139.75,"[1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1]",6,g#Major,Piano Sonata K279 ii F major.mid by Mozart.csv
140,140.0 to 140.75,"[1, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
141,141.0 to 141.75,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",7,cMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
142,142.0 to 142.75,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
143,143.0 to 143.75,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",5,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
144,144.0 to 144.75,"[0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
145,145.0 to 145.75,"[1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0]",5,fMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
146,146.0 to 146.75,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 3]",9,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
147,147.0 to 147.66666669999995,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",9,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
148,148.0 to 148.66666669999995,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
149,149.0 to 149.66666669999995,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",3,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
150,150.0 to 150.66666669999995,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",8,aMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
151,151.0 to 151.66666669999995,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
152,152.0 to 152.66666669999995,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",8,cMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
153,153.0 to 153.66666669999995,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2]",9,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
154,154.0 to 154.66666669999995,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
155,155.0 to 155.66666669999995,"[0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
156,156.0 to 156.875,"[0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 1]",8,gMinor,Piano Sonata K279 ii F major.mid by Mozart.csv
157,157.0 to 157.91666669999995,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",2,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
158,158.0 to 158.91666669999995,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
159,159.0 to 159.91666669999995,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
160,160.0 to 160.91666669999995,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",8,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
161,161.0 to 161.66666669999995,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",5,dMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
162,162.0 to 162.91666669999995,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",1,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
163,163.0 to 163.91666669999995,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",8,gMajor,Piano Sonata K279 ii F major.mid by Mozart.csv
