index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
27,27.0 to 27.75,"[0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1]",0,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
28,28.0 to 28.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
29,29.0 to 29.75,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
30,30.0 to 30.75,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
31,31.0 to 31.75,"[0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 1]",0,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
32,32.0 to 32.875,"[2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
33,33.0 to 33.5,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
34,34.0 to 34.5,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0]",0,b-Major,Piano Sonata K280 i F major.mid by Mozart.csv
35,35.0 to 35.5,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
36,36.0 to 36.75,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
37,37.0 to 37.66666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
38,38.0 to 38.75,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
39,39.0 to 39.75,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
40,40.0 to 40.66666667,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
41,41.0 to 41.66666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
42,42.0 to 42.75,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
43,43.0 to 43.66666667,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
44,44.0 to 44.75,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
45,45.0 to 45.75,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
46,46.0 to 46.66666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
47,47.0 to 47.66666667,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
48,48.0 to 48.75,"[3, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
49,49.0 to 49.66666667,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
50,50.0 to 50.66666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
51,51.0 to 51.75,"[2, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",9,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
52,52.0 to 52.75,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
53,53.0 to 53.66666667,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",0,e-Major,Piano Sonata K280 i F major.mid by Mozart.csv
54,54.0 to 54.75,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0]",1,b-Minor,Piano Sonata K280 i F major.mid by Mozart.csv
55,55.0 to 55.75,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
56,56.0 to 56.66666667,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
57,57.0 to 57.75,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
58,58.0 to 58.75,"[0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1]",2,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
59,59.0 to 59.66666667,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
60,60.0 to 60.75,"[0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
61,61.0 to 61.75,"[0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
62,62.0 to 62.66666667,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
63,63.0 to 63.75,"[0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1]",0,c#Major,Piano Sonata K280 i F major.mid by Mozart.csv
64,64.0 to 64.75,"[1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
65,65.0 to 65.66666667,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
66,66.0 to 66.75,"[0, 0, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0]",0,b-Major,Piano Sonata K280 i F major.mid by Mozart.csv
67,67.0 to 67.66666667,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",3,c#Major,Piano Sonata K280 i F major.mid by Mozart.csv
68,68.0 to 68.66666667,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
69,69.0 to 69.66666667,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0,b-Major,Piano Sonata K280 i F major.mid by Mozart.csv
70,70.0 to 70.66666667,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",3,c#Major,Piano Sonata K280 i F major.mid by Mozart.csv
71,71.0 to 71.66666667,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
72,72.0 to 72.66666667,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,c#Major,Piano Sonata K280 i F major.mid by Mozart.csv
73,73.0 to 73.66666667,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",3,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
74,74.0 to 74.75,"[0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0]",0,fMinor,Piano Sonata K280 i F major.mid by Mozart.csv
75,75.0 to 75.0,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
76,76.0 to 76.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
77,78.0 to 78.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",4,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
78,79.0 to 79.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",5,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
79,80.0 to 80.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
80,81.0 to 81.75,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",5,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
81,82.0 to 82.75,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",5,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
82,83.0 to 83.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
83,84.0 to 84.75,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
84,85.0 to 85.75,"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
85,86.0 to 86.75,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
86,87.0 to 87.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
87,88.0 to 88.875,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
88,89.0 to 89.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
89,90.0 to 90.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
90,91.0 to 91.0,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
91,92.0 to 92.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",3,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
92,93.0 to 93.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
93,94.0 to 94.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
94,95.0 to 95.75,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
95,96.0 to 96.75,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
96,97.0 to 97.75,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
97,98.0 to 98.75,"[1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
98,99.0 to 99.875,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
99,100.0 to 100.875,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
100,101.0 to 101.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
101,102.0 to 102.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
102,103.0 to 103.6666667,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",5,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
103,104.0 to 104.6666667,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
104,105.0 to 105.75,"[2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",6,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
105,106.0 to 106.6666667,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",2,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
106,107.0 to 107.6666667,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
107,108.0 to 108.75,"[0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1,aMajor,Piano Sonata K280 i F major.mid by Mozart.csv
108,109.0 to 109.6666667,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",2,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
109,110.0 to 110.6666667,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
110,111.0 to 111.75,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,b-Major,Piano Sonata K280 i F major.mid by Mozart.csv
111,112.0 to 112.6666667,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",8,f#Major,Piano Sonata K280 i F major.mid by Mozart.csv
112,113.0 to 113.6666667,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
113,114.0 to 114.75,"[0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0]",8,bMajor,Piano Sonata K280 i F major.mid by Mozart.csv
114,115.0 to 115.6666667,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",8,g#Major,Piano Sonata K280 i F major.mid by Mozart.csv
115,116.0 to 116.6666667,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
116,117.0 to 117.9166667,"[0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0]",1,gMinor,Piano Sonata K280 i F major.mid by Mozart.csv
117,118.0 to 118.75,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
118,119.0 to 119.75,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
119,120.0 to 120.9166667,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
120,121.0 to 121.75,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",6,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
121,122.0 to 122.75,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
122,123.0 to 123.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
123,124.0 to 124.0,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
124,125.0 to 125.875,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
125,126.0 to 126.75,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
126,127.0 to 127.75,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
127,128.0 to 128.75,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
128,129.0 to 129.75,"[1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
129,130.0 to 130.75,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",3,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
130,131.0 to 131.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
131,132.0 to 132.75,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
132,133.0 to 133.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
133,134.0 to 134.75,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",5,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
134,135.0 to 135.75,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
135,136.0 to 136.75,"[2, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
136,137.0 to 137.75,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
137,138.0 to 138.875,"[2, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 1]",6,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
138,139.0 to 139.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
139,140.0 to 140.875,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
140,141.0 to 141.75,"[0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 3]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
141,142.0 to 142.75,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
142,143.0 to 143.75,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",3,fMajor,Piano Sonata K280 i F major.mid by Mozart.csv
143,144.0 to 144.75,"[1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0]",9,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
144,145.0 to 145.75,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",3,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
145,146.0 to 146.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
146,147.0 to 147.75,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
147,148.0 to 148.75,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
148,149.0 to 149.75,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",5,eMajor,Piano Sonata K280 i F major.mid by Mozart.csv
149,150.0 to 150.75,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
150,151.0 to 151.75,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
151,152.0 to 152.75,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",3,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
152,153.0 to 153.75,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
153,154.0 to 154.75,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0]",6,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
154,155.0 to 155.75,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]",8,e-Minor,Piano Sonata K280 i F major.mid by Mozart.csv
155,156.0 to 156.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",6,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
156,157.0 to 157.875,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
157,158.0 to 158.875,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
158,159.0 to 159.875,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
159,160.0 to 160.75,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
160,161.0 to 161.875,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
161,162.0 to 162.875,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
162,163.0 to 163.75,"[0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
163,164.0 to 164.875,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
164,165.0 to 165.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
165,166.0 to 166.0,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",4,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
166,168.0 to 168.0,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",7,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
167,169.0 to 169.0,"[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
