index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
135,143.0 to 143.875,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",7,dMajor,Piano Sonata K311 i D major.mid by Mozart.csv
136,144.0 to 144.875,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 2]",9,gMajor,Piano Sonata K311 i D major.mid by Mozart.csv
137,145.0 to 145.875,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 1]",7,dMajor,Piano Sonata K311 i D major.mid by Mozart.csv
138,146.0 to 146.83333330000005,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2]",9,gMajor,Piano Sonata K311 i D major.mid by Mozart.csv
139,147.0 to 147.83333330000005,"[1, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 1]",7,dMajor,Piano Sonata K311 i D major.mid by Mozart.csv
140,148.0 to 148.08333330000005,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1]",5,gMajor,Piano Sonata K311 i D major.mid by Mozart.csv
141,149.0 to 149.25,"[1, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0]",1,g#Major,Piano Sonata K311 i D major.mid by Mozart.csv
142,150.125 to 150.79166669999995,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1]",5,gMinor,Piano Sonata K311 i D major.mid by Mozart.csv
143,152.0 to 152.625,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",2,cMajor,Piano Sonata K311 i D major.mid by Mozart.csv
144,153.0 to 153.625,"[2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",2,fMajor,Piano Sonata K311 i D major.mid by Mozart.csv
145,154.0 to 154.625,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",7,gMajor,Piano Sonata K311 i D major.mid by Mozart.csv
146,155.0 to 155.625,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",7,dMajor,Piano Sonata K311 i D major.mid by Mozart.csv
147,156.0 to 156.125,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0]",7,dMajor,Piano Sonata K311 i D major.mid by Mozart.csv
148,157.0 to 157.125,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,gMajor,Piano Sonata K311 i D major.mid by Mozart.csv
149,158.0 to 158.66666669999995,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K311 i D major.mid by Mozart.csv
150,160.0 to 160.66666669999995,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",8,cMajor,Piano Sonata K311 i D major.mid by Mozart.csv
