index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
157,632.0 to 635.875,"[2, 0, 1, 0, 1, 1, 1, 2, 0, 1, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
158,636.0 to 639.75,"[2, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
159,640.0 to 643.875,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 1, 0, 2]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
160,644.0 to 647.75,"[5, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 1]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
161,648.0 to 651.75,"[4, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 1]",3,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
162,652.0 to 655.5,"[1, 0, 1, 0, 1, 1, 0, 3, 0, 1, 0, 1]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
163,656.0 to 659.75,"[5, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 1]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
164,660.0 to 663.75,"[4, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 1]",3,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
165,664.0 to 667.625,"[1, 0, 1, 0, 1, 1, 0, 3, 0, 1, 0, 1]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
166,668.0 to 671.875,"[3, 0, 3, 0, 2, 2, 0, 2, 0, 2, 0, 2]",9,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
167,672.0 to 675.875,"[3, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 3]",7,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv
168,676.0 to 679.5,"[2, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1]",8,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
169,680.0 to 683.875,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
170,684.0 to 687.875,"[3, 0, 3, 0, 2, 3, 0, 1, 0, 3, 0, 1]",9,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
171,688.0 to 691.75,"[3, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 3]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
172,692.0 to 695.5,"[2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 2]",3,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
173,696.0 to 699.5,"[2, 0, 2, 3, 0, 0, 1, 0, 0, 1, 0, 2]",8,bMajor,Piano Sonata K284 i D major.mid by Mozart.csv
174,700.0 to 703.75,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
175,704.0 to 707.875,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
176,708.0 to 711.75,"[3, 0, 2, 0, 2, 2, 2, 0, 0, 2, 0, 2]",9,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
177,712.0 to 715.0,"[4, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 1]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
178,716.0 to 719.75,"[2, 0, 1, 1, 0, 0, 1, 4, 0, 1, 2, 0]",1,e-Major,Piano Sonata K284 i D major.mid by Mozart.csv
179,720.0 to 723.75,"[0, 0, 1, 0, 1, 1, 1, 2, 0, 1, 2, 0]",0,b-Minor,Piano Sonata K284 i D major.mid by Mozart.csv
180,724.0 to 727.75,"[0, 1, 1, 0, 2, 2, 0, 1, 1, 2, 0, 0]",5,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv
181,728.0 to 731.75,"[1, 1, 1, 0, 2, 1, 0, 1, 1, 2, 1, 0]",5,aMajor,Piano Sonata K284 i D major.mid by Mozart.csv
182,732.0 to 735.75,"[0, 1, 2, 0, 1, 3, 0, 2, 0, 2, 1, 0]",5,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv
183,736.0 to 739.75,"[1, 1, 2, 0, 1, 2, 0, 0, 0, 1, 0, 1]",5,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv
184,740.0 to 743.75,"[1, 0, 0, 1, 2, 0, 1, 0, 1, 1, 0, 1]",8,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv
185,744.0 to 747.75,"[1, 0, 1, 1, 2, 1, 0, 1, 1, 1, 0, 1]",5,eMajor,Piano Sonata K284 i D major.mid by Mozart.csv
186,748.0 to 751.8333332999998,"[3, 0, 0, 0, 2, 2, 0, 0, 0, 2, 0, 0]",3,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
187,752.0 to 755.875,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 1]",8,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
188,756.0 to 759.875,"[0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 2, 1]",1,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv
189,760.0 to 763.875,"[0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 1, 0]",0,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
190,764.0 to 767.875,"[1, 0, 2, 0, 0, 2, 0, 0, 2, 1, 0, 0]",5,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv
191,768.0 to 771.75,"[0, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 1]",5,c#Major,Piano Sonata K284 i D major.mid by Mozart.csv
192,772.0 to 775.75,"[2, 0, 1, 1, 0, 1, 0, 2, 0, 0, 0, 3]",7,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
193,776.0 to 779.875,"[1, 0, 1, 1, 2, 0, 0, 3, 2, 0, 1, 1]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
194,780.0 to 783.875,"[1, 0, 0, 2, 2, 2, 0, 1, 1, 0, 1, 0]",5,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
195,784.0 to 787.75,"[2, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]",5,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
196,788.0 to 791.75,"[1, 0, 1, 0, 1, 0, 1, 3, 0, 1, 0, 1]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
197,792.0 to 795.75,"[1, 0, 2, 0, 2, 2, 0, 1, 0, 1, 0, 1]",5,fMinor,Piano Sonata K284 i D major.mid by Mozart.csv
198,796.0 to 799.75,"[4, 0, 2, 0, 2, 2, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
199,800.0 to 803.5,"[0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
200,804.0 to 807.875,"[2, 0, 2, 0, 2, 2, 0, 2, 0, 2, 0, 2]",9,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
201,808.0 to 811.625,"[1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
202,812.0 to 815.625,"[1, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
203,816.0 to 819.625,"[1, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 1]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
204,820.0 to 823.75,"[1, 1, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0]",5,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
205,824.0 to 827.75,"[2, 0, 3, 0, 2, 2, 2, 2, 0, 2, 0, 2]",9,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
206,828.0 to 831.6666667000002,"[2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
207,832.0 to 835.5,"[2, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 1]",7,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
208,836.0 to 839.5,"[3, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
209,840.0 to 843.625,"[2, 0, 0, 0, 2, 1, 0, 1, 0, 1, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
210,844.0 to 847.75,"[3, 0, 1, 0, 0, 2, 0, 0, 0, 2, 0, 0]",3,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
211,848.0 to 851.75,"[3, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
212,852.0 to 855.75,"[3, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 0]",3,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
213,856.0 to 859.75,"[4, 0, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0]",8,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv
214,860.0 to 863.75,"[2, 0, 2, 0, 2, 1, 1, 3, 0, 2, 0, 2]",9,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
215,864.0 to 867.875,"[2, 0, 2, 0, 1, 1, 0, 3, 0, 1, 0, 2]",9,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
216,868.0 to 871.75,"[2, 0, 2, 0, 2, 1, 1, 3, 0, 2, 0, 2]",9,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
217,872.0 to 875.875,"[2, 0, 2, 0, 1, 1, 0, 3, 0, 1, 0, 2]",9,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
218,876.0 to 878.0,"[0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 2]",4,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
219,880.0 to 883.5,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1]",0,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
220,884.0 to 887.625,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 2]",0,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
221,888.0 to 891.75,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 2, 0, 1]",5,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv
222,892.0 to 895.75,"[1, 0, 1, 0, 2, 2, 0, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
223,896.0 to 899.75,"[1, 0, 1, 0, 1, 1, 1, 2, 0, 1, 0, 1]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
224,900.0 to 903.5,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
225,904.0 to 907.75,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",0,dMajor,Piano Sonata K284 i D major.mid by Mozart.csv
226,908.0 to 911.625,"[1, 0, 0, 1, 1, 1, 0, 2, 0, 1, 0, 1]",1,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv
227,912.0 to 915.75,"[1, 1, 1, 0, 2, 2, 0, 2, 0, 2, 0, 1]",5,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
228,916.0 to 919.75,"[1, 1, 1, 0, 2, 3, 0, 1, 0, 1, 1, 0]",5,b-Major,Piano Sonata K284 i D major.mid by Mozart.csv
229,920.0 to 923.75,"[1, 0, 0, 1, 1, 0, 2, 3, 0, 1, 1, 0]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
230,924.0 to 927.75,"[1, 0, 0, 0, 1, 1, 0, 1, 2, 3, 0, 1]",5,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
231,928.0 to 931.875,"[2, 0, 1, 2, 0, 0, 2, 0, 1, 0, 0, 0]",8,g#Major,Piano Sonata K284 i D major.mid by Mozart.csv
232,932.0 to 935.875,"[0, 1, 1, 0, 1, 1, 0, 2, 1, 1, 0, 2]",5,gMajor,Piano Sonata K284 i D major.mid by Mozart.csv
233,936.0 to 939.875,"[2, 0, 1, 0, 1, 1, 1, 2, 0, 1, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
234,940.0 to 943.75,"[2, 0, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
235,944.0 to 947.875,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 1, 0, 2]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
236,948.0 to 951.75,"[5, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 1]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
237,952.0 to 955.75,"[4, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 1]",3,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
238,956.0 to 959.5,"[1, 0, 1, 0, 1, 1, 0, 3, 0, 1, 0, 1]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
239,960.0 to 963.75,"[5, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 1]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
240,964.0 to 967.75,"[4, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 1]",3,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
241,968.0 to 971.625,"[1, 0, 1, 0, 1, 1, 0, 3, 0, 1, 0, 1]",1,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
242,972.0 to 975.875,"[3, 0, 3, 0, 2, 2, 0, 2, 0, 2, 0, 2]",9,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
243,976.0 to 979.875,"[3, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 3]",7,gMinor,Piano Sonata K284 i D major.mid by Mozart.csv
244,980.0 to 983.5,"[2, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1]",8,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
245,984.0 to 987.875,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
246,988.0 to 991.875,"[3, 0, 3, 0, 2, 3, 0, 1, 0, 3, 0, 1]",9,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
247,992.0 to 995.75,"[3, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 3]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
248,996.0 to 999.5,"[2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 2]",3,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
249,1000.0 to 1003.5,"[2, 0, 2, 3, 0, 0, 1, 0, 0, 1, 0, 2]",8,bMajor,Piano Sonata K284 i D major.mid by Mozart.csv
250,1004.0 to 1007.75,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
251,1008.0 to 1011.875,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",7,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
252,1012.0 to 1015.75,"[3, 0, 2, 0, 2, 2, 2, 0, 0, 2, 0, 2]",9,fMajor,Piano Sonata K284 i D major.mid by Mozart.csv
253,1016.0 to 1019.0,"[4, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 1]",6,cMajor,Piano Sonata K284 i D major.mid by Mozart.csv
