index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
16,68.0 to 71.875,"[1, 0, 2, 0, 2, 2, 0, 2, 0, 3, 0, 1]",1,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
17,72.0 to 75.5,"[3, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1]",2,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
18,76.0 to 79.5,"[3, 0, 0, 0, 2, 1, 0, 1, 0, 1, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
19,80.0 to 83.875,"[2, 0, 2, 0, 1, 2, 0, 2, 1, 1, 0, 3]",1,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
20,84.0 to 87.5,"[2, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 1]",0,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
21,88.0 to 91.5,"[2, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1]",0,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
22,92.0 to 95.5,"[1, 1, 3, 0, 0, 0, 1, 1, 0, 1, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
23,96.0 to 99.5,"[0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 2]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
24,100.0 to 103.5,"[2, 0, 1, 0, 0, 1, 2, 0, 1, 3, 0, 1]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
25,104.0 to 107.5,"[1, 0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 1]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
26,108.0 to 111.875,"[1, 0, 3, 0, 1, 0, 2, 2, 0, 2, 0, 1]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
27,112.0 to 115.875,"[1, 0, 3, 0, 1, 0, 2, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
28,116.0 to 119.5,"[1, 0, 2, 1, 0, 0, 1, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
29,120.0 to 123.5,"[2, 0, 1, 1, 2, 0, 1, 2, 1, 0, 0, 1]",0,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
30,124.0 to 127.75,"[2, 0, 0, 0, 2, 0, 2, 2, 0, 2, 0, 2]",1,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
31,128.0 to 130.0,"[0, 0, 3, 0, 0, 0, 2, 0, 0, 2, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
32,132.0 to 135.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,c#Major,Piano Sonata K309 i C major.mid by Mozart.csv
33,136.0 to 139.5,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",3,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
34,140.0 to 143.875,"[1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
35,144.0 to 147.875,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
36,148.0 to 151.5,"[1, 0, 2, 0, 1, 0, 2, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
37,152.0 to 155.5,"[2, 1, 2, 0, 1, 0, 0, 2, 0, 2, 0, 1]",1,cMinor,Piano Sonata K309 i C major.mid by Mozart.csv
38,156.0 to 159.5,"[1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
39,160.0 to 163.5,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
40,164.0 to 167.5,"[1, 0, 2, 0, 1, 0, 2, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
41,168.0 to 171.5,"[3, 1, 3, 0, 2, 0, 0, 2, 0, 1, 0, 1]",6,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
42,172.0 to 175.5,"[1, 0, 2, 0, 0, 0, 1, 2, 0, 2, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
43,176.0 to 179.5,"[2, 0, 1, 0, 2, 0, 1, 1, 0, 2, 0, 1]",1,cMinor,Piano Sonata K309 i C major.mid by Mozart.csv
44,180.0 to 183.5,"[2, 0, 2, 0, 0, 0, 1, 2, 0, 2, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
45,184.0 to 187.75,"[2, 0, 2, 0, 0, 0, 1, 2, 0, 2, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
46,188.0 to 191.75,"[2, 0, 1, 0, 2, 0, 1, 1, 0, 2, 0, 1]",1,cMinor,Piano Sonata K309 i C major.mid by Mozart.csv
47,192.0 to 195.875,"[2, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1]",6,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
48,196.0 to 199.875,"[2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0, 2]",6,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
49,200.0 to 203.875,"[0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1]",3,c#Major,Piano Sonata K309 i C major.mid by Mozart.csv
50,204.0 to 207.5,"[1, 0, 2, 0, 2, 0, 1, 1, 1, 1, 0, 2]",7,eMajor,Piano Sonata K309 i C major.mid by Mozart.csv
51,208.0 to 211.75,"[1, 0, 3, 0, 1, 0, 1, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
52,212.0 to 215.75,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",3,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
53,216.0 to 219.875,"[1, 0, 1, 0, 0, 0, 1, 3, 0, 1, 0, 2]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
54,220.0 to 223.875,"[2, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
55,224.0 to 227.75,"[2, 0, 1, 0, 1, 0, 2, 3, 0, 4, 0, 3]",1,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
56,228.0 to 231.75,"[4, 0, 3, 0, 2, 0, 1, 4, 0, 2, 0, 2]",1,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
57,232.0 to 235.0,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 2]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
58,236.0 to 238.0,"[4, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",8,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
59,240.0 to 242.0,"[2, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
60,244.0 to 247.875,"[0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
61,248.0 to 251.875,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
62,252.0 to 255.875,"[1, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
63,256.0 to 259.875,"[0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",3,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
64,260.0 to 263.875,"[1, 1, 2, 0, 2, 2, 0, 2, 0, 2, 0, 1]",1,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
65,264.0 to 266.0,"[4, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",8,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
66,268.0 to 270.0,"[2, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]",6,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
67,272.0 to 275.875,"[0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
68,276.0 to 279.5,"[0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 0, 1]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
69,280.0 to 283.5,"[1, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
70,284.0 to 287.5,"[0, 1, 1, 0, 1, 2, 0, 1, 0, 1, 1, 0]",3,b-Major,Piano Sonata K309 i C major.mid by Mozart.csv
71,288.0 to 290.0,"[1, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 1]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
72,292.0 to 295.875,"[3, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",2,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
73,296.0 to 299.5,"[3, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
74,300.0 to 303.875,"[1, 0, 2, 0, 2, 2, 0, 2, 0, 3, 0, 1]",1,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
75,304.0 to 307.5,"[3, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1]",2,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
76,308.0 to 311.5,"[3, 0, 0, 0, 2, 1, 0, 1, 0, 1, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
77,312.0 to 315.875,"[1, 0, 2, 0, 1, 2, 0, 2, 1, 1, 0, 3]",1,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
78,316.0 to 319.5,"[2, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 1]",0,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
79,320.0 to 323.5,"[2, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1]",0,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
80,324.0 to 327.5,"[1, 1, 3, 0, 0, 0, 1, 1, 0, 1, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
81,328.0 to 331.5,"[0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 1, 2]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
82,332.0 to 335.5,"[2, 0, 1, 0, 0, 1, 2, 0, 1, 3, 0, 1]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
83,336.0 to 339.5,"[1, 0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 1]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
84,340.0 to 343.875,"[1, 0, 3, 0, 1, 0, 2, 2, 0, 2, 0, 1]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
85,344.0 to 347.875,"[1, 0, 3, 0, 1, 0, 2, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
86,348.0 to 351.5,"[1, 0, 2, 1, 0, 0, 1, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
87,352.0 to 355.5,"[2, 0, 1, 1, 2, 0, 1, 2, 1, 0, 0, 1]",0,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
88,356.0 to 359.75,"[2, 0, 0, 0, 2, 0, 2, 2, 0, 2, 0, 2]",1,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
89,360.0 to 362.0,"[0, 0, 3, 0, 0, 0, 2, 0, 0, 2, 0, 0]",7,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
90,364.0 to 367.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,c#Major,Piano Sonata K309 i C major.mid by Mozart.csv
91,368.0 to 371.5,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",3,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
92,372.0 to 375.875,"[1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
93,376.0 to 379.875,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
94,380.0 to 383.5,"[1, 0, 2, 0, 1, 0, 2, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
95,384.0 to 387.5,"[2, 1, 2, 0, 1, 0, 0, 2, 0, 2, 0, 1]",1,cMinor,Piano Sonata K309 i C major.mid by Mozart.csv
96,388.0 to 391.5,"[1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
97,392.0 to 395.5,"[2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1]",2,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
98,396.0 to 399.5,"[1, 0, 2, 0, 1, 0, 2, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
99,400.0 to 403.5,"[3, 1, 3, 0, 2, 0, 0, 2, 0, 1, 0, 1]",6,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
100,404.0 to 407.5,"[1, 0, 2, 0, 0, 0, 1, 2, 0, 2, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
101,408.0 to 411.5,"[2, 0, 1, 0, 2, 0, 1, 1, 0, 2, 0, 1]",1,cMinor,Piano Sonata K309 i C major.mid by Mozart.csv
102,412.0 to 415.5,"[2, 0, 2, 0, 0, 0, 1, 2, 0, 2, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
103,416.0 to 419.75,"[2, 0, 2, 0, 0, 0, 1, 2, 0, 2, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
104,420.0 to 423.75,"[2, 0, 1, 0, 2, 0, 1, 1, 0, 2, 0, 1]",1,cMinor,Piano Sonata K309 i C major.mid by Mozart.csv
105,424.0 to 427.875,"[2, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1]",6,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
106,428.0 to 431.875,"[2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0, 2]",6,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
107,432.0 to 435.875,"[0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 1]",3,c#Major,Piano Sonata K309 i C major.mid by Mozart.csv
108,436.0 to 439.5,"[1, 0, 2, 0, 2, 0, 1, 1, 1, 1, 0, 2]",7,eMajor,Piano Sonata K309 i C major.mid by Mozart.csv
109,440.0 to 443.75,"[1, 0, 3, 0, 1, 0, 1, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
110,444.0 to 447.75,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",3,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
111,448.0 to 451.875,"[1, 0, 1, 0, 0, 0, 1, 3, 0, 1, 0, 2]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
112,452.0 to 455.875,"[2, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
113,456.0 to 459.75,"[2, 0, 1, 0, 1, 0, 2, 3, 0, 4, 0, 3]",1,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
114,460.0 to 463.75,"[4, 0, 3, 0, 2, 0, 1, 4, 0, 2, 0, 2]",1,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
115,464.0 to 467.0,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 2]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
116,468.0 to 470.375,"[0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 1, 0]",5,b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv
117,472.0 to 474.0,"[2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",4,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
118,476.0 to 478.0,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",4,e-Major,Piano Sonata K309 i C major.mid by Mozart.csv
119,480.0 to 482.0,"[2, 0, 1, 1, 0, 0, 0, 1, 0, 1, 2, 0]",4,e-Major,Piano Sonata K309 i C major.mid by Mozart.csv
120,484.0 to 487.875,"[0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 1, 0]",4,b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv
121,488.0 to 491.5,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",4,aMajor,Piano Sonata K309 i C major.mid by Mozart.csv
122,492.0 to 495.875,"[0, 0, 2, 0, 1, 0, 1, 2, 0, 1, 1, 0]",4,b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv
123,496.0 to 499.5,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",4,aMajor,Piano Sonata K309 i C major.mid by Mozart.csv
124,500.0 to 502.0,"[0, 0, 3, 0, 0, 1, 0, 0, 0, 2, 0, 0]",3,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
125,504.0 to 507.0,"[0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0]",3,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
126,508.0 to 511.875,"[0, 1, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1]",3,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
127,512.0 to 515.875,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",3,eMajor,Piano Sonata K309 i C major.mid by Mozart.csv
128,516.0 to 519.875,"[1, 1, 2, 0, 1, 1, 0, 0, 0, 2, 0, 1]",3,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
129,520.0 to 523.875,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 2]",3,eMajor,Piano Sonata K309 i C major.mid by Mozart.csv
130,524.0 to 527.75,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]",2,cMinor,Piano Sonata K309 i C major.mid by Mozart.csv
131,528.0 to 531.75,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]",0,bMajor,Piano Sonata K309 i C major.mid by Mozart.csv
132,532.0 to 535.75,"[0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 3, 0]",4,b-Minor,Piano Sonata K309 i C major.mid by Mozart.csv
133,536.0 to 539.75,"[0, 1, 2, 0, 1, 0, 1, 1, 0, 1, 1, 0]",4,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
134,540.0 to 543.75,"[2, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",6,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
135,544.0 to 547.75,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 2, 0, 1]",3,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
136,548.0 to 551.5,"[2, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0]",0,g#Major,Piano Sonata K309 i C major.mid by Mozart.csv
137,552.0 to 555.5,"[2, 0, 0, 3, 0, 0, 2, 0, 0, 3, 0, 0]",2,g#Major,Piano Sonata K309 i C major.mid by Mozart.csv
138,556.0 to 559.0,"[2, 0, 1, 2, 3, 0, 2, 0, 1, 2, 0, 1]",0,cMinor,Piano Sonata K309 i C major.mid by Mozart.csv
139,560.0 to 563.875,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 4, 0, 1]",2,cMinor,Piano Sonata K309 i C major.mid by Mozart.csv
140,564.0 to 567.875,"[1, 0, 2, 0, 1, 1, 0, 0, 1, 1, 0, 1]",3,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
141,568.0 to 571.75,"[2, 0, 1, 0, 1, 1, 0, 0, 2, 3, 0, 3]",2,eMajor,Piano Sonata K309 i C major.mid by Mozart.csv
142,572.0 to 575.75,"[1, 0, 3, 0, 3, 2, 0, 0, 1, 3, 0, 1]",3,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
143,576.0 to 578.375,"[1, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0]",2,cMinor,Piano Sonata K309 i C major.mid by Mozart.csv
144,580.0 to 582.0,"[2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2]",2,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
145,584.0 to 586.0,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",3,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
146,588.0 to 590.0,"[2, 0, 2, 0, 1, 1, 0, 0, 0, 1, 0, 1]",3,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
147,592.0 to 594.0,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 4]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
148,596.0 to 598.0,"[2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2]",6,eMajor,Piano Sonata K309 i C major.mid by Mozart.csv
149,600.0 to 602.0,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",3,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
150,604.0 to 606.0,"[1, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 1]",6,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
151,608.0 to 611.375,"[4, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0]",8,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
152,612.0 to 614.0,"[2, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 0]",6,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
153,616.0 to 619.875,"[0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
154,620.0 to 623.625,"[0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
155,624.0 to 627.5,"[1, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
156,628.0 to 631.875,"[0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",3,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
157,632.0 to 635.875,"[1, 1, 2, 0, 2, 2, 0, 2, 0, 2, 0, 1]",1,fMinor,Piano Sonata K309 i C major.mid by Mozart.csv
158,636.0 to 638.0,"[4, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0]",8,e-Minor,Piano Sonata K309 i C major.mid by Mozart.csv
159,640.0 to 642.0,"[2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0]",3,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
160,644.0 to 647.5,"[3, 0, 0, 1, 0, 0, 1, 2, 1, 0, 0, 0]",8,e-Minor,Piano Sonata K309 i C major.mid by Mozart.csv
161,648.0 to 651.5,"[0, 0, 1, 0, 0, 1, 1, 2, 1, 0, 0, 1]",5,gMajor,Piano Sonata K309 i C major.mid by Mozart.csv
162,652.0 to 655.875,"[0, 2, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",4,c#Minor,Piano Sonata K309 i C major.mid by Mozart.csv
163,656.0 to 659.5,"[2, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0]",9,g#Minor,Piano Sonata K309 i C major.mid by Mozart.csv
164,660.0 to 663.875,"[1, 0, 0, 2, 0, 0, 1, 1, 0, 1, 0, 0]",0,e-Minor,Piano Sonata K309 i C major.mid by Mozart.csv
165,664.0 to 667.5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]",5,dMajor,Piano Sonata K309 i C major.mid by Mozart.csv
166,668.0 to 671.5,"[0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2]",5,e-Major,Piano Sonata K309 i C major.mid by Mozart.csv
167,672.0 to 675.5,"[3, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1]",2,fMajor,Piano Sonata K309 i C major.mid by Mozart.csv
168,676.0 to 679.5,"[3, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0]",9,cMajor,Piano Sonata K309 i C major.mid by Mozart.csv
