index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
75,300.0 to 303.75,"[0, 0, 1, 0, 1, 2, 2, 1, 0, 1, 0, 0]",2,dMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
76,304.0 to 307.875,"[2, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0]",8,g#Minor,Piano Sonata K333 i Bb major.mid by Mozart.csv
77,308.0 to 311.75,"[1, 0, 2, 0, 1, 2, 0, 2, 0, 0, 0, 1]",8,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
78,312.0 to 315.75,"[1, 0, 2, 0, 1, 3, 0, 2, 0, 1, 0, 2]",9,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
79,316.0 to 319.75,"[0, 0, 2, 0, 3, 1, 0, 1, 1, 0, 0, 1]",6,eMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
80,320.0 to 323.75,"[2, 0, 1, 1, 1, 1, 1, 1, 0, 2, 0, 2]",1,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
81,324.0 to 327.75,"[1, 0, 1, 1, 4, 2, 0, 0, 2, 0, 0, 1]",6,eMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
82,328.0 to 331.5,"[1, 0, 0, 2, 1, 3, 0, 1, 0, 2, 0, 1]",2,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
83,332.0 to 335.75,"[1, 0, 2, 1, 3, 1, 0, 0, 1, 0, 0, 1]",6,eMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
84,336.0 to 339.5,"[2, 0, 0, 1, 1, 2, 0, 1, 0, 2, 0, 1]",2,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
85,340.0 to 343.5,"[1, 0, 0, 0, 3, 0, 0, 0, 1, 1, 0, 1]",6,eMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
86,344.0 to 347.5,"[0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 1]",6,eMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
87,348.0 to 351.75,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1]",8,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
88,352.0 to 355.75,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",8,fMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
89,356.0 to 359.75,"[0, 0, 2, 1, 1, 2, 0, 2, 1, 0, 0, 0]",8,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
90,360.0 to 363.75,"[1, 0, 2, 1, 1, 2, 0, 2, 1, 0, 0, 1]",8,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
91,364.0 to 367.75,"[1, 0, 2, 1, 1, 2, 0, 2, 1, 0, 0, 1]",8,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
92,368.0 to 371.75,"[1, 1, 2, 0, 1, 1, 0, 2, 1, 1, 0, 1]",8,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
93,372.0 to 375.75,"[0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0]",0,dMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
94,376.0 to 379.5,"[2, 0, 1, 0, 2, 0, 0, 1, 0, 2, 0, 0]",4,cMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
95,380.0 to 383.75,"[0, 0, 2, 0, 1, 2, 0, 1, 0, 2, 0, 0]",2,fMinor,Piano Sonata K333 i Bb major.mid by Mozart.csv
96,384.0 to 387.5,"[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1]",8,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
97,388.0 to 391.75,"[2, 0, 1, 0, 2, 1, 1, 2, 0, 1, 0, 1]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
98,392.0 to 395.5,"[1, 0, 2, 0, 2, 1, 0, 1, 0, 1, 0, 1]",6,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
99,396.0 to 399.75,"[1, 0, 1, 0, 2, 1, 1, 2, 0, 1, 0, 1]",1,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
100,400.0 to 403.5,"[1, 0, 2, 0, 2, 1, 0, 1, 0, 1, 0, 1]",6,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
101,404.0 to 407.5,"[2, 0, 2, 0, 3, 2, 0, 3, 0, 1, 0, 1]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
102,408.0 to 411.5,"[2, 0, 2, 0, 2, 3, 0, 3, 0, 0, 0, 2]",9,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
103,412.0 to 415.75,"[4, 0, 0, 0, 3, 1, 0, 2, 0, 1, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
104,416.0 to 419.5,"[3, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
105,420.0 to 423.5,"[2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",0,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
106,424.0 to 427.75,"[3, 0, 1, 0, 2, 1, 0, 2, 0, 1, 3, 0]",4,cMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
107,428.0 to 431.5,"[0, 1, 0, 0, 1, 0, 0, 2, 0, 3, 1, 0]",7,aMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
108,432.0 to 435.5,"[1, 0, 0, 2, 0, 0, 2, 1, 0, 1, 0, 0]",0,bMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
109,436.0 to 439.5,"[0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 0, 2]",8,gMajor,Piano Sonata K333 i Bb major.mid by Mozart.csv
