index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
37,152.0 to 155.75,"[3, 0, 1, 0, 2, 2, 0, 2, 0, 2, 1, 1]",2,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
38,156.0 to 159.75,"[2, 0, 1, 0, 0, 2, 0, 2, 1, 2, 0, 2]",1,fMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
39,160.0 to 163.75,"[2, 0, 1, 2, 2, 0, 1, 1, 0, 1, 0, 0]",0,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
40,164.0 to 167.375,"[2, 0, 2, 2, 0, 0, 2, 3, 0, 0, 0, 2]",6,gMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
41,168.0 to 171.75,"[2, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
42,172.0 to 175.875,"[3, 0, 2, 0, 3, 2, 0, 3, 0, 1, 0, 1]",2,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
43,176.0 to 179.875,"[3, 0, 1, 0, 4, 1, 1, 4, 0, 1, 0, 1]",9,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
44,180.0 to 183.875,"[2, 0, 2, 0, 2, 3, 0, 3, 0, 2, 0, 2]",2,fMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
45,184.0 to 187.875,"[2, 0, 1, 0, 2, 1, 1, 2, 1, 3, 0, 2]",1,cMinor,Piano Sonata K282 i Eb major.mid by Mozart.csv
46,188.0 to 191.875,"[1, 1, 1, 1, 1, 2, 2, 3, 0, 1, 0, 1]",6,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
47,192.0 to 195.875,"[3, 0, 2, 0, 2, 2, 0, 3, 0, 2, 0, 2]",2,cMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
48,196.0 to 199.5,"[0, 2, 0, 0, 2, 0, 0, 2, 0, 2, 1, 0]",8,aMajor,Piano Sonata K282 i Eb major.mid by Mozart.csv
