index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
58,232.0 to 235.75,"[1, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 2]",5,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
59,236.0 to 239.875,"[1, 0, 1, 0, 1, 0, 2, 1, 1, 2, 0, 2]",3,dMinor,Piano Sonata K279 i C major.mid by Mozart.csv
60,240.0 to 243.875,"[2, 1, 1, 0, 2, 0, 1, 2, 0, 1, 0, 1]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
61,244.0 to 247.875,"[1, 1, 2, 0, 1, 0, 2, 1, 1, 2, 0, 1]",3,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
62,248.0 to 251.875,"[2, 0, 2, 0, 2, 0, 2, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
63,252.0 to 255.75,"[2, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
64,256.0 to 259.5,"[2, 0, 2, 0, 1, 0, 1, 1, 1, 1, 0, 1]",3,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
65,260.0 to 263.5,"[2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2]",2,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
66,264.0 to 267.875,"[2, 0, 0, 1, 1, 0, 0, 0, 2, 2, 0, 2]",3,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
67,268.0 to 271.75,"[2, 0, 2, 0, 0, 0, 1, 1, 1, 1, 0, 2]",3,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
68,272.0 to 275.75,"[0, 0, 2, 0, 0, 0, 2, 3, 0, 3, 0, 2]",5,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
69,276.0 to 279.75,"[3, 0, 3, 1, 2, 0, 1, 2, 0, 2, 0, 3]",6,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
70,280.0 to 283.75,"[0, 0, 1, 0, 1, 0, 3, 4, 1, 2, 0, 2]",5,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
71,284.0 to 287.75,"[3, 0, 2, 1, 2, 0, 2, 3, 0, 2, 1, 2]",6,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
72,288.0 to 291.75,"[1, 1, 2, 0, 2, 0, 2, 3, 0, 2, 0, 3]",5,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
73,292.0 to 295.5,"[1, 0, 3, 0, 1, 0, 3, 0, 0, 2, 0, 0]",0,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
74,296.0 to 299.75,"[1, 1, 2, 0, 0, 0, 2, 3, 0, 1, 0, 1]",5,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
75,300.0 to 302.0,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 2]",3,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
76,304.0 to 307.75,"[0, 0, 2, 0, 0, 0, 1, 4, 0, 0, 2, 0]",7,b-Minor,Piano Sonata K279 i C major.mid by Mozart.csv
77,308.0 to 311.75,"[1, 1, 0, 0, 2, 0, 1, 2, 0, 2, 0, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
78,312.0 to 315.75,"[0, 0, 1, 0, 1, 4, 0, 0, 0, 2, 0, 0]",4,fMinor,Piano Sonata K279 i C major.mid by Mozart.csv
79,316.0 to 319.75,"[0, 0, 2, 0, 1, 2, 0, 2, 0, 0, 0, 1]",7,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
80,320.0 to 323.75,"[1, 0, 1, 0, 4, 0, 0, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
81,324.0 to 327.75,"[0, 1, 4, 0, 0, 2, 0, 0, 0, 0, 2, 0]",7,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv
82,328.0 to 331.875,"[2, 0, 1, 1, 3, 1, 1, 2, 2, 2, 0, 1]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
83,332.0 to 335.875,"[1, 0, 2, 1, 1, 2, 2, 2, 0, 1, 2, 0]",7,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv
84,336.0 to 339.75,"[3, 0, 2, 0, 3, 1, 0, 1, 0, 2, 2, 0]",8,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
85,340.0 to 343.75,"[2, 0, 0, 0, 1, 1, 0, 2, 0, 2, 0, 1]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
86,344.0 to 347.75,"[2, 0, 1, 1, 1, 1, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
87,348.0 to 351.75,"[1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
88,352.0 to 355.75,"[2, 0, 1, 0, 1, 0, 1, 2, 0, 2, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
89,356.0 to 359.75,"[1, 0, 2, 0, 1, 1, 1, 3, 0, 2, 0, 0]",7,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
90,360.0 to 363.75,"[2, 0, 1, 0, 1, 0, 1, 4, 0, 2, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
91,364.0 to 367.75,"[1, 0, 2, 0, 1, 1, 1, 3, 0, 2, 0, 0]",7,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
92,368.0 to 371.75,"[2, 0, 1, 0, 1, 0, 2, 3, 0, 1, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
93,372.0 to 375.75,"[3, 0, 1, 0, 2, 0, 2, 4, 0, 1, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
94,376.0 to 379.75,"[1, 0, 1, 0, 1, 1, 1, 2, 1, 2, 0, 1]",3,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
95,380.0 to 383.75,"[3, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 2]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
96,384.0 to 387.875,"[1, 0, 1, 0, 2, 3, 0, 2, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
97,388.0 to 391.75,"[3, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 2]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
98,392.0 to 395.875,"[1, 0, 1, 0, 2, 3, 0, 2, 0, 2, 0, 1]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
99,396.0 to 399.75,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 0, 1, 1]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
100,400.0 to 403.75,"[2, 0, 0, 0, 1, 2, 0, 2, 0, 1, 1, 0]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
101,404.0 to 407.75,"[1, 1, 0, 0, 1, 2, 0, 2, 0, 2, 2, 0]",8,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
102,408.0 to 411.75,"[0, 1, 1, 0, 2, 2, 0, 2, 2, 0, 0, 1]",7,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
103,412.0 to 415.75,"[2, 0, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
104,416.0 to 419.75,"[2, 0, 1, 1, 1, 1, 2, 2, 0, 1, 0, 1]",5,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
105,420.0 to 423.75,"[2, 0, 2, 0, 1, 2, 3, 4, 0, 1, 0, 2]",5,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
106,424.0 to 426.0,"[2, 0, 1, 0, 1, 1, 1, 2, 0, 1, 0, 2]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
107,428.0 to 431.75,"[0, 3, 0, 0, 4, 0, 1, 1, 0, 3, 0, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv
108,432.0 to 435.875,"[0, 3, 1, 0, 2, 1, 0, 2, 0, 4, 1, 0]",8,aMajor,Piano Sonata K279 i C major.mid by Mozart.csv
109,436.0 to 439.0,"[0, 0, 2, 0, 2, 2, 0, 1, 0, 0, 0, 0]",2,b-Major,Piano Sonata K279 i C major.mid by Mozart.csv
110,440.0 to 443.75,"[0, 0, 3, 0, 0, 2, 0, 4, 0, 0, 0, 4]",7,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
111,444.0 to 447.875,"[2, 0, 2, 0, 2, 1, 0, 4, 0, 1, 0, 2]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
112,448.0 to 451.75,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 2, 0, 1]",8,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
113,452.0 to 455.75,"[2, 1, 1, 0, 2, 1, 0, 1, 0, 2, 0, 1]",8,cMinor,Piano Sonata K279 i C major.mid by Mozart.csv
114,456.0 to 459.875,"[3, 0, 2, 0, 1, 1, 0, 1, 0, 1, 0, 2]",1,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
115,460.0 to 463.875,"[3, 0, 1, 0, 1, 1, 1, 3, 0, 2, 0, 2]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
116,464.0 to 467.75,"[3, 0, 1, 0, 2, 1, 0, 1, 0, 1, 0, 2]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
117,468.0 to 471.875,"[2, 1, 1, 0, 2, 1, 0, 1, 0, 1, 0, 2]",1,gMinor,Piano Sonata K279 i C major.mid by Mozart.csv
118,472.0 to 475.875,"[2, 0, 2, 0, 1, 1, 1, 1, 0, 2, 0, 2]",3,dMajor,Piano Sonata K279 i C major.mid by Mozart.csv
119,476.0 to 479.75,"[0, 0, 3, 0, 3, 3, 0, 3, 0, 2, 0, 2]",4,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
120,480.0 to 483.75,"[2, 0, 2, 0, 0, 3, 0, 2, 0, 3, 0, 3]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
121,484.0 to 487.875,"[1, 0, 2, 0, 2, 3, 0, 2, 0, 0, 0, 2]",7,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
122,488.0 to 491.875,"[2, 0, 2, 0, 3, 2, 0, 2, 0, 1, 0, 1]",4,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
123,492.0 to 495.875,"[2, 0, 1, 0, 1, 2, 0, 3, 0, 0, 0, 2]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
124,496.0 to 499.875,"[1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 0, 1]",2,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
125,500.0 to 503.5,"[1, 1, 1, 0, 2, 2, 0, 1, 1, 1, 0, 1]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
126,504.0 to 507.5,"[1, 0, 0, 0, 1, 1, 0, 0, 2, 2, 0, 1]",3,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
127,508.0 to 511.625,"[2, 1, 1, 0, 1, 1, 0, 0, 2, 2, 0, 2]",3,eMajor,Piano Sonata K279 i C major.mid by Mozart.csv
128,512.0 to 515.7916667,"[2, 0, 2, 0, 2, 2, 0, 3, 0, 0, 0, 0]",7,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
129,516.0 to 519.75,"[3, 0, 3, 0, 2, 0, 0, 2, 0, 0, 0, 2]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
130,520.0 to 523.75,"[2, 0, 2, 0, 3, 3, 0, 3, 1, 2, 0, 1]",4,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
131,524.0 to 527.75,"[4, 1, 2, 0, 1, 0, 0, 1, 0, 1, 0, 3]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
132,528.0 to 531.75,"[4, 0, 2, 1, 2, 3, 0, 2, 1, 2, 0, 2]",4,fMajor,Piano Sonata K279 i C major.mid by Mozart.csv
133,532.0 to 535.75,"[3, 0, 2, 0, 3, 1, 1, 2, 0, 2, 0, 2]",6,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
134,536.0 to 539.75,"[0, 0, 2, 0, 0, 1, 0, 3, 0, 1, 0, 3]",7,gMajor,Piano Sonata K279 i C major.mid by Mozart.csv
135,540.0 to 543.75,"[3, 0, 1, 0, 1, 1, 1, 2, 0, 0, 0, 2]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
136,544.0 to 547.75,"[1, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 1]",2,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
137,548.0 to 550.0,"[3, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0]",1,cMajor,Piano Sonata K279 i C major.mid by Mozart.csv
