index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
26,104.0 to 107.75,"[1, 0, 2, 0, 1, 0, 1, 2, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
27,108.0 to 111.75,"[2, 0, 2, 0, 1, 0, 1, 3, 0, 2, 0, 1]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
28,112.0 to 115.75,"[2, 0, 3, 0, 1, 0, 1, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
29,116.0 to 119.875,"[2, 0, 2, 0, 1, 0, 1, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
30,120.0 to 123.75,"[2, 0, 3, 2, 2, 0, 1, 2, 2, 2, 0, 3]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
31,124.0 to 127.875,"[3, 0, 1, 0, 1, 0, 0, 0, 1, 4, 0, 3]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
32,128.0 to 131.75,"[1, 0, 3, 0, 0, 0, 1, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
33,132.0 to 135.75,"[2, 0, 2, 0, 1, 0, 1, 3, 0, 2, 0, 1]",8,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
34,136.0 to 139.75,"[2, 0, 2, 0, 1, 0, 1, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
35,140.0 to 143.875,"[2, 0, 2, 0, 1, 0, 1, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
36,144.0 to 147.875,"[1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 3]",1,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
37,148.0 to 151.75,"[2, 0, 2, 0, 3, 1, 0, 0, 1, 1, 0, 2]",3,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
38,152.0 to 155.75,"[2, 0, 2, 0, 3, 1, 0, 0, 1, 2, 0, 2]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
39,156.0 to 159.75,"[2, 0, 1, 0, 3, 1, 2, 0, 0, 2, 0, 1]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
40,160.0 to 163.75,"[0, 5, 0, 4, 2, 0, 0, 5, 0, 4, 4, 0]",6,e-Major,Piano Sonata K372a i Bb major.mid by Mozart.csv
41,164.0 to 167.75,"[0, 0, 5, 0, 0, 0, 0, 3, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
42,168.0 to 171.75,"[1, 0, 2, 0, 0, 0, 1, 2, 0, 1, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
43,172.0 to 175.75,"[1, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
44,176.0 to 179.75,"[1, 0, 2, 0, 1, 0, 2, 4, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
45,180.0 to 183.75,"[1, 0, 2, 0, 3, 0, 2, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
46,184.0 to 187.875,"[3, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
47,188.0 to 191.75,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 2, 3]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
48,192.0 to 195.75,"[1, 0, 2, 0, 1, 0, 2, 4, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
49,196.0 to 199.75,"[2, 2, 0, 0, 3, 0, 2, 3, 0, 0, 0, 0]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
50,200.0 to 203.75,"[1, 0, 3, 0, 0, 0, 2, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
51,204.0 to 207.75,"[2, 1, 1, 0, 1, 0, 2, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
52,208.0 to 211.875,"[2, 0, 4, 0, 2, 0, 1, 0, 0, 0, 0, 1]",3,dMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
53,212.0 to 215.75,"[2, 1, 1, 0, 1, 0, 2, 3, 0, 2, 0, 2]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
54,216.0 to 219.875,"[2, 0, 4, 0, 2, 0, 1, 0, 0, 0, 0, 1]",3,dMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
55,220.0 to 223.875,"[2, 0, 2, 1, 1, 1, 1, 2, 0, 0, 0, 3]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
56,224.0 to 227.75,"[2, 0, 2, 1, 1, 1, 1, 3, 0, 0, 0, 3]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
57,228.0 to 231.875,"[2, 2, 2, 2, 2, 0, 1, 3, 0, 1, 0, 3]",8,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
58,232.0 to 235.75,"[1, 0, 1, 0, 1, 0, 0, 4, 0, 0, 0, 2]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
59,236.0 to 239.875,"[3, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
60,240.0 to 243.75,"[0, 0, 3, 0, 1, 2, 0, 1, 0, 0, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
61,244.0 to 247.75,"[1, 0, 2, 0, 1, 2, 0, 2, 1, 1, 0, 2]",5,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
62,248.0 to 251.75,"[1, 0, 1, 0, 2, 1, 0, 2, 0, 1, 0, 1]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
63,252.0 to 255.875,"[2, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
64,256.0 to 259.75,"[0, 0, 2, 0, 1, 3, 0, 1, 1, 2, 0, 0]",4,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
65,260.0 to 263.875,"[1, 0, 2, 0, 2, 2, 0, 1, 0, 1, 0, 1]",4,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
66,264.0 to 267.75,"[2, 1, 2, 2, 2, 2, 1, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
67,268.0 to 271.75,"[1, 1, 2, 2, 2, 2, 1, 3, 0, 0, 0, 2]",1,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
68,272.0 to 275.75,"[2, 1, 2, 2, 2, 2, 1, 2, 0, 1, 0, 0]",1,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
69,276.0 to 279.75,"[1, 1, 2, 2, 2, 2, 1, 3, 0, 0, 0, 2]",1,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
70,280.0 to 283.75,"[4, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
71,284.0 to 287.875,"[3, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
72,288.0 to 291.75,"[1, 0, 2, 0, 1, 2, 0, 0, 2, 1, 0, 2]",5,eMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
73,292.0 to 295.75,"[3, 0, 4, 1, 3, 3, 0, 0, 3, 3, 0, 3]",1,fMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
74,296.0 to 299.625,"[3, 0, 1, 0, 2, 0, 0, 0, 0, 1, 0, 1]",3,cMinor,Piano Sonata K372a i Bb major.mid by Mozart.csv
75,300.0 to 303.625,"[1, 0, 2, 0, 1, 0, 3, 2, 0, 1, 0, 0]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
76,304.0 to 307.625,"[2, 0, 1, 0, 0, 1, 0, 2, 0, 1, 0, 3]",7,gMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
77,308.0 to 311.875,"[2, 0, 0, 1, 3, 1, 0, 2, 1, 2, 0, 1]",2,cMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
78,312.0 to 315.75,"[1, 0, 3, 0, 0, 0, 3, 1, 0, 4, 0, 1]",8,dMajor,Piano Sonata K372a i Bb major.mid by Mozart.csv
