index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
104,416.25 to 419.625,"[1, 1, 0, 2, 0, 0, 0, 1, 3, 0, 1, 0]",3,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
105,420.1666667 to 423.625,"[1, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0]",3,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
106,424.0 to 427.0,"[0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",3,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
107,428.125 to 431.5,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",3,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
108,432.5 to 435.5,"[0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0]",1,fMinor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
109,436.5 to 439.25,"[0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
110,440.0 to 443.625,"[0, 1, 0, 1, 0, 1, 0, 1, 2, 0, 2, 0]",3,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
111,444.0 to 447.625,"[2, 0, 1, 2, 0, 0, 0, 0, 2, 0, 1, 0]",3,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
112,448.0 to 451.875,"[1, 0, 1, 2, 0, 1, 0, 1, 1, 0, 2, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
113,452.25 to 455.58333330000005,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 2, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
114,456.0 to 459.625,"[2, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",3,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
115,460.5 to 463.5,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",3,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
116,464.0 to 467.875,"[0, 0, 2, 0, 0, 2, 0, 0, 1, 0, 2, 0]",8,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
117,468.5 to 471.875,"[2, 0, 3, 3, 0, 2, 0, 3, 3, 0, 3, 0]",5,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
118,472.6666667 to 475.875,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
119,476.125 to 479.875,"[4, 0, 4, 4, 0, 3, 0, 3, 3, 0, 3, 0]",5,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
120,480.75 to 483.625,"[1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0]",1,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
121,484.625 to 487.875,"[3, 0, 2, 3, 0, 3, 0, 2, 0, 2, 2, 0]",4,fMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
122,488.125 to 491.625,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0]",8,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
123,492.5 to 495.875,"[0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 1, 1]",1,bMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
124,496.2916667 to 499.75,"[0, 0, 1, 2, 0, 1, 1, 0, 0, 1, 1, 1]",1,bMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
125,500.25 to 503.58333330000005,"[0, 0, 1, 2, 0, 1, 1, 0, 0, 1, 1, 1]",1,bMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
126,504.0 to 507.5,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",1,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
127,508.125 to 511.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1,dMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
128,513.0 to 515.875,"[0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0]",7,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
129,516.25 to 519.75,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",7,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
130,520.5 to 523.8333333,"[0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0]",7,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
131,524.0 to 527.5,"[0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]",7,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
132,528.3333333 to 531.5833333,"[0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0]",7,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
133,532.0 to 535.875,"[0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 2, 1]",7,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
134,536.3333333 to 539.6666667000002,"[0, 2, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0]",7,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
135,540.125 to 543.75,"[0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1]",7,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
136,544.5 to 547.375,"[0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 2, 1]",7,f#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
137,548.25 to 551.125,"[0, 2, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1]",7,c#Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
138,552.0 to 555.875,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",3,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
139,556.0 to 559.875,"[0, 1, 0, 2, 0, 0, 0, 1, 2, 0, 1, 2]",3,bMinor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
140,560.125 to 563.875,"[0, 0, 1, 2, 0, 1, 1, 1, 1, 0, 0, 2]",9,bMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
141,564.0 to 567.5,"[1, 1, 0, 2, 0, 2, 1, 0, 0, 1, 1, 0]",1,fMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
142,568.375 to 571.875,"[1, 2, 0, 1, 0, 1, 0, 0, 0, 2, 1, 0]",1,fMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
143,572.375 to 575.625,"[1, 2, 0, 1, 0, 3, 0, 0, 0, 0, 1, 0]",4,c#Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
144,576.375 to 579.875,"[1, 1, 1, 1, 1, 2, 0, 2, 1, 1, 1, 0]",2,cMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
145,580.875 to 583.5416667000002,"[1, 0, 1, 1, 0, 1, 0, 2, 0, 0, 0, 1]",9,e-Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
146,584.3333332999998 to 587.625,"[2, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 1]",9,e-Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
147,588.125 to 591.9583332999998,"[1, 0, 0, 2, 0, 1, 1, 2, 0, 0, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
148,592.125 to 595.75,"[1, 0, 2, 2, 0, 1, 0, 2, 2, 0, 1, 0]",2,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
149,596.0 to 599.75,"[2, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",9,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
150,600.0 to 603.875,"[1, 0, 2, 2, 0, 0, 1, 2, 1, 0, 0, 1]",9,e-Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
151,604.1666667000002 to 607.75,"[1, 0, 2, 1, 0, 0, 2, 3, 0, 0, 0, 2]",9,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
152,608.0 to 611.75,"[1, 0, 2, 0, 0, 0, 1, 3, 0, 1, 0, 2]",9,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
153,612.125 to 615.875,"[2, 0, 0, 1, 0, 0, 2, 2, 0, 1, 0, 0]",9,e-Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
154,616.0 to 619.625,"[0, 0, 2, 0, 0, 0, 1, 3, 0, 0, 0, 2]",9,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
155,620.0 to 623.75,"[0, 0, 2, 0, 0, 1, 0, 3, 1, 0, 0, 2]",9,gMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
156,624.0 to 627.875,"[1, 0, 2, 2, 0, 1, 0, 0, 1, 2, 0, 2]",1,bMinor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
157,628.125 to 631.875,"[2, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]",3,fMajor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
158,632.125 to 635.75,"[1, 0, 2, 1, 0, 2, 0, 2, 2, 1, 1, 0]",2,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
159,636.125 to 639.75,"[1, 0, 1, 1, 0, 2, 0, 1, 1, 0, 2, 0]",8,b-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
160,640.0 to 643.25,"[0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 0]",3,c#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
161,644.125 to 647.125,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 2, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
162,648.125 to 651.875,"[1, 0, 1, 2, 0, 0, 0, 2, 0, 0, 2, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
163,652.0 to 654.875,"[0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
164,656.0 to 659.25,"[0, 0, 2, 2, 0, 1, 0, 2, 1, 0, 1, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
165,660.125 to 663.625,"[0, 0, 1, 2, 0, 2, 0, 2, 1, 1, 3, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
166,664.375 to 667.5,"[0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 2, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
167,668.25 to 671.75,"[0, 0, 1, 2, 0, 1, 0, 1, 1, 0, 2, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
168,672.25 to 675.375,"[1, 0, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0]",0,g#Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
169,677.125 to 679.875,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",8,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
170,680.3333332999998 to 683.9166667000002,"[1, 0, 3, 3, 0, 3, 0, 3, 1, 0, 1, 0]",2,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
171,684.0 to 687.8333332999998,"[2, 0, 0, 1, 0, 3, 0, 2, 3, 1, 1, 0]",2,g#Minor,Piano Sonata K457 ii Eb major.mid by Mozart.csv
172,688.125 to 691.75,"[0, 0, 1, 2, 0, 1, 0, 2, 0, 0, 2, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
173,692.125 to 695.875,"[0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 1, 0]",6,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
174,696.75 to 699.625,"[1, 0, 1, 2, 0, 1, 0, 1, 0, 0, 2, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
175,700.25 to 703.875,"[0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 2, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
176,704.125 to 707.5,"[0, 0, 1, 2, 0, 1, 0, 2, 1, 0, 2, 0]",0,e-Major,Piano Sonata K457 ii Eb major.mid by Mozart.csv
