index,offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",CentroidLabelIndex_individualUnit,triadLabel,filename
42,126.0 to 128.75,"[1, 0, 1, 0, 0, 0, 1, 3, 0, 1, 0, 3]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
43,129.0 to 131.75,"[3, 0, 1, 0, 0, 0, 2, 0, 1, 3, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
44,132.0 to 134.75,"[1, 0, 3, 0, 1, 0, 0, 2, 0, 0, 1, 3]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
45,135.0 to 137.75,"[2, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",3,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
46,138.0 to 140.875,"[2, 0, 1, 0, 2, 0, 1, 1, 0, 1, 0, 1]",3,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
47,141.0 to 143.75,"[1, 0, 2, 0, 0, 0, 1, 4, 0, 1, 0, 4]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
48,144.0 to 146.75,"[3, 0, 1, 0, 0, 0, 2, 0, 1, 3, 0, 1]",8,dMajor,Piano Sonata K280 i F major.mid by Mozart.csv
49,147.0 to 149.75,"[1, 0, 3, 0, 1, 0, 0, 2, 0, 0, 1, 3]",5,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
50,150.0 to 152.75,"[3, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0]",3,cMinor,Piano Sonata K280 i F major.mid by Mozart.csv
51,153.0 to 155.75,"[2, 0, 0, 1, 2, 0, 1, 1, 0, 1, 0, 0]",3,cMajor,Piano Sonata K280 i F major.mid by Mozart.csv
52,156.0 to 158.875,"[1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 0, 1]",2,gMajor,Piano Sonata K280 i F major.mid by Mozart.csv
